id,text,label,departure,destination
10945,"Bonjour Claude, comment ca va ?",INVALID,,
10946,C'est quoi le sen sde la vie ?,INVALID,,
10947,une liaison jusqu'à Marseille au départ de Toulouse,VALID,Toulouse,Marseille
10948,c'est quoi le sens de la vie ?,INVALID,,
10949,y a-t-il un aller-simple vers lille ?,VALID,,Lille
10950,billet Lille depuis Marseille,VALID,Marseille,Lille
10951,réserve moi une place pour bordeauxe n provenance de lyon,VALID,Lyon,Bordeaux
10952,raconte moi une blague,INVALID,,
10953,Trouve-moi un aller-simple entre Lille et Albert,VALID,Lille,Albert
10954,train lyon bordeaux,VALID,Lyon,Bordeaux
10955,Il me faut un train de Toulouse vers Lyon,VALID,Toulouse,Lyon
10956,"bonjour jerome, comment ca va ?",INVALID,,
10957,train lille paris,VALID,Lille,Paris
10958,billet Bordeaux depuis Marseille,VALID,Marseille,Bordeaux
10959,un TGV à Albert partant de Lyon,VALID,Lyon,Albert
10960,affiche un aller entre bordeaux et lyon,VALID,Bordeaux,Lyon
10961,quels sont les une liaison au albert ?,VALID,,Albert
10962,Réserve moi une place pour Bordeaux en provenance de Lyon,VALID,Lyon,Bordeaux
10963,Je cherche une place du cote de Toulouse vers Lyon,VALID,Toulouse,Lyon
10964,un train vers Toulouse de Bordeaux,VALID,Bordeaux,Toulouse
10965,a quelle heure part un voyage à destination de toulouse ?,VALID,,Toulouse
10966,réserve moi une place pour toulouse en provenance de lyon,VALID,Lyon,Toulouse
10967,"je dois aller à marseille pour une réunion, je parsd e albert",VALID,Albert,Marseille
10968,billet Albert depuis Lille,VALID,Lille,Albert
10969,A quelle heure part un trajet à destination de Lille ?,VALID,,Lille
10970,La ville de Lille est belle,INVALID,,
10971,A quelle heure part une place a Lyon ?,VALID,,Lyon
10972,Je cherche mon ami Dorothée,INVALID,,
10973,Donne-moi un train entre Albert et Lille,VALID,Albert,Lille
10974,billet Marseille depusi Paris,VALID,Paris,Marseille
10975,billet Paris depuis Lille,VALID,Lille,Paris
10976,un billet à Albert d ucôté de Lille,VALID,Lille,Albert
10977,reserve moi une place pour lille en provenance de lyon,VALID,Lyon,Lille
10978,j'ai besoin de un trajet de bordeaux vers lyon,VALID,Bordeaux,Lyon
10979,y a-t-il une liaison jusqu'à lyon ?,VALID,,Lyon
10980,Affiche un train entre Paris et Bordeaux,VALID,Paris,Bordeaux
10981,je m'appelle marseille,INVALID,,
10982,un TER jusqu'à Lyon au départ de Toulouse,VALID,Toulouse,Lyon
10983,Réserve moi une place pour Lille en provenance de Toulouse,VALID,Toulouse,Lille
10984,un trajet vesr Lyon du côté de Bordeaux,VALID,Bordeaux,Lyon
10985,Existe-t-il un aller jusqu'à Toulouse ?,VALID,,Toulouse
10986,Sors-moi un aller-simple entre Toulouse et Lyon,VALID,Toulouse,Lyon
10987,Affiche un voyage entre Toulouse et Albert,VALID,Toulouse,Albert
10988,quel temps fait-il à lille ?,INVALID,,
10989,J'ai besoin de un voyage depuis Prais jusqu'a Bordeaux,VALID,Paris,Bordeaux
10990,Il habite à Lyon,INVALID,,
10991,Marseille - Albert,VALID,Marseille,Albert
10992,réserve moi une place pour bordeaux en provenance de lille,VALID,Lille,Bordeaux
10993,go pour un billet entre bordeaux et lille,VALID,Bordeaux,Lille
10994,toulouse - lille,VALID,Toulouse,Lille
10995,Réserve moi une place pour Lille en provenance de Paris,VALID,Paris,Lille
10996,train marseille albert,VALID,Marseille,Albert
10997,A quelle heure part une liaison à Lyon ?,VALID,,Lyon
10998,billet Lyon depuis Paris,VALID,Paris,Lyon
10999,quel temps fait-il à paris ?,INVALID,,
11000,une liaison pour paris au départ de bordeaux,VALID,Bordeaux,Paris
11001,Je cherche mon ami Christine,INVALID,,
11002,il habite a lille,INVALID,,
11003,quel temps fait-il à paris ?,INVALID,,
11004,existe-t-il nu voyage vers marseille ?,VALID,,Marseille
11005,Je cherche un TGV en partant de Lyon en direction de Marseille,VALID,Lyon,Marseille
11006,train Marseille Bordeaux,VALID,Marseille,Bordeaux
11007,"je dois aller à albert pour une réunion, je pars de bordeaux",VALID,Bordeaux,Albert
11008,"Je dois aller à Lyon pour une réunion, je pars de Albert",VALID,Albert,Lyon
11009,sors-moi un tgv entre lille et bordeaux,VALID,Lille,Bordeaux
11010,je m'appelle bordeaux,INVALID,,
11011,Go pour un TGV entre Paris et Lille,VALID,Paris,Lille
11012,Je cherche un TER au départ de Marseille pour Toulouse,VALID,Marseille,Toulouse
11013,Quels sont les un aller a destination de Touluose ?,VALID,,Toulouse
11014,réserve moi une place pour toulouse en provenance de paris,VALID,Paris,Toulouse
11015,y a-t-il un voyage vers toulouse ?,VALID,,Toulouse
11016,je cherche mon ami denise,INVALID,,
11017,billet lyon depuis paris,VALID,Paris,Lyon
11018,a quelle heure part un billet jusqu'à lyon ?,VALID,,Lyon
11019,quel temps fait-il a marseille ?,INVALID,,
11020,"Bonjour Dorothee, comment ca va ?",INVALID,,
11021,Réserve moi une place pour Paris en provenance de Lille,VALID,Lille,Paris
11022,Est-ce qu'il y a un voyage en direction de Albert ?,VALID,,Albert
11023,j'ai besoin de un aller-simple partant de albert à lyon,VALID,Albert,Lyon
11024,cherche un voyage entre bordeaux et paris,VALID,Bordeaux,Paris
11025,Toulouse - Albert,VALID,Toulouse,Albert
11026,Réserve moi une place pour Lyon en provenance de Albert,VALID,Albert,Lyon
11027,c'est quoi le sens de la vie ?,INVALID,,
11028,Réserv emoi une place pour Toulouse en provenance de Bordeaux,VALID,Bordeaux,Toulouse
11029,la ville de paris est belle,INVALID,,
11030,train toulouse albert,VALID,Toulouse,Albert
11031,train bordeaux lille,VALID,Bordeaux,Lille
11032,trouve-moi un train entre lille et paris,VALID,Lille,Paris
11033,réserve moi une place pour bordeaux en provenance de marseille,VALID,Marseille,Bordeaux
11034,Y a-t-il un billet pour Albert ?,VALID,,Albert
11035,Existe-t-li un trajet vers Toulouse ?,VALID,,Toulouse
11036,train paris toulouse,VALID,Paris,Toulouse
11037,Quel temps fait-il a Albert ?,INVALID,,
11038,Reserve moi une place pour Paris en provenance de Toulouse,VALID,Toulouse,Paris
11039,albert - toulouse,VALID,Albert,Toulouse
11040,existe-t-il un ter au paris ?,VALID,,Paris
11041,quels sont les un train jusqu'à lille ?,VALID,,Lille
11042,une place au Lyon partant de Albert,VALID,Albert,Lyon
11043,billet paris depuis albert,VALID,Albert,Paris
11044,y a-t-il un aller-simple vers lyon ?,VALID,,Lyon
11045,train Lyon aPris,VALID,Lyon,Paris
11046,"Je dois aller à Paris pour une réunion, je pars de Marseille",VALID,Marseille,Paris
11047,une place au marseille de toulouse,VALID,Toulouse,Marseille
11048,a qulele heure part un voyage jusqu'à paris ?,VALID,,Paris
11049,Reserve moi une place pour Albert en provenance de Paris,VALID,Paris,Albert
11050,un train au toulouse venant de albert,VALID,Albert,Toulouse
11051,"je dois aller à marseille pour une réunion, je pars de lyon",VALID,Lyon,Marseille
11052,un billet à destination de Toulouse en partant de Paris,VALID,Paris,Toulouse
11053,Paris - Toulouse,VALID,Paris,Toulouse
11054,"bonjour clémence, comment ça va ?",INVALID,,
11055,"je dois aller à lille pour une réunion, je pars de toulouse",VALID,Toulouse,Lille
11056,Cherche un aller-simple entre Marseille et Lille,VALID,Marseille,Lille
11057,quels sont les une liaison vers lyon ?,VALID,,Lyon
11058,"bonjour matthieu, comment ça va ?",INVALID,,
11059,"bonjour céline, comment ça va ?",INVALID,,
11060,la ville de paris est belle,INVALID,,
11061,"je dois aller à lyon pour une réunion, je pars de marseille",VALID,Marseille,Lyon
11062,Est-ce qu'il y a un trajet en direction de Lille ?,VALID,,Lille
11063,"je dois aller à marseille pour une réunion, je pars de toulouse",VALID,Toulouse,Marseille
11064,quel temps fait-il à lyon ?,INVALID,,
11065,Lille - Lyon,VALID,Lille,Lyon
11066,billet Lyon depuis Lille,VALID,Lille,Lyon
11067,Recherche un aller-simple du côté de Bordeaux jusqu'à Albert,VALID,Bordeaux,Albert
11068,réserve moi une place pour toulouse en provenance de albert,VALID,Albert,Toulouse
11069,train Toulouse Bordeaux,VALID,Toulouse,Bordeaux
11070,"Je dois aller à Bordeaux pour une réunion, je pars de Lille",VALID,Lille,Bordeaux
11071,A quelle heure part un trajet pour Toulouse ?,VALID,,Toulouse
11072,uqels sont les un tgv vers lyon ?,VALID,,Lyon
11073,Lille - Paris,VALID,Lille,Paris
11074,un billet pour Lille venant de Paris,VALID,Paris,Lille
11075,train Bordeaux Lille,VALID,Bordeaux,Lille
11076,marseille - bordeaux,VALID,Marseille,Bordeaux
11077,billet albert depuis marseille,VALID,Marseille,Albert
11078,"Je dois aller à Lille pour une réunion, je pars de Paris",VALID,Paris,Lille
11079,"Bonjour Veronique, comment ca va ?",INVALID,,
11080,quels sont les une place à lyon ?,VALID,,Lyon
11081,bordeaux - albert,VALID,Bordeaux,Albert
11082,marseille - albert,VALID,Marseille,Albert
11083,bordeuax - lille,VALID,Bordeaux,Lille
11084,trouve-moi une liaison entre lille et albert,VALID,Lille,Albert
11085,Je voudrais un TER au départ de Marseille en direction de Toulouse,VALID,Marseille,Toulouse
11086,un tgv pour paris au depart de bordeaux,VALID,Bordeaux,Paris
11087,Go pour une liaison entre Lyon et Lille,VALID,Lyon,Lille
11088,billet albert depuis lille,VALID,Lille,Albert
11089,a quelle heure part un ter vers lyon ?,VALID,,Lyon
11090,billet Toulouse depuis Lille,VALID,Lille,Toulouse
11091,Trouve-moi une place entre Marseille et Toulouse,VALID,Marseille,Toulouse
11092,trouve-moi un billte entre lille et bordeaux,VALID,Lille,Bordeaux
11093,train lill elyon,VALID,Lille,Lyon
11094,une liaison en direction de toulouse partant de lille,VALID,Lille,Toulouse
11095,marseille - albert,VALID,Marseille,Albert
11096,Raconte moi une blague,INVALID,,
11097,Est-ce qu'il y a un billet en direction de Albert ?,VALID,,Albert
11098,"Je dois aller à Lille pour une réunion, je pasr de Marseille",VALID,Marseille,Lille
11099,Reserve moi une place pour Lyon en provenance de Marseille,VALID,Marseille,Lyon
11100,Je m'appelle Lyno,INVALID,,
11101,y a-t-il un voyage a destination de bordeaux ?,VALID,,Bordeaux
11102,il me faut un ter depuis marseille en direction de albert,VALID,Marseille,Albert
11103,"Bonjour Rene, comment ca va ?",INVALID,,
11104,recherche un aller-simple depuis bordeaux vers albert,VALID,Bordeaux,Albert
11105,Je m'appelle Albert,INVALID,,
11106,train paris bordeaux,VALID,Paris,Bordeaux
11107,billet paris depuis bordeaux,VALID,Bordeaux,Paris
11108,"bonjour julien, comment ca va ?",INVALID,,
11109,existe-t-il un train vers lyon ?,VALID,,Lyon
11110,billet Albert depuisP aris,VALID,Paris,Albert
11111,Paris - Albert,VALID,Paris,Albert
11112,sors-moi un voyage entre lyon et toulouse,VALID,Lyon,Toulouse
11113,Lyon - Marseille,VALID,Lyon,Marseille
11114,lille - albert,VALID,Lille,Albert
11115,train Lyon Paris,VALID,Lyon,Paris
11116,Je veux une place au départ de Paris pour Albert,VALID,Paris,Albert
11117,affiche un trajet entre bordeaux et lyno,VALID,Bordeaux,Lyon
11118,réserve moi une place pour lyon en provenance de paris,VALID,Paris,Lyon
11119,Réserve moi une place pour Marseille en provenance de Albert,VALID,Albert,Marseille
11120,"je dois aller à lyon pour une réunion, je pars de marseille",VALID,Marseille,Lyon
11121,Je cherche une liaison venant de Paris à destination de Lyon,VALID,Paris,Lyon
11122,train Bordeaux Lyon,VALID,Bordeaux,Lyon
11123,un TER au Lyon de Marsielle,VALID,Marseille,Lyon
11124,toulous e- albert,VALID,Toulouse,Albert
11125,C'est quoi le sens de la vie ?,INVALID,,
11126,Go pour un trajet entre Lille et Bordeaux,VALID,Lille,Bordeaux
11127,Trouve-moi une liaison entre Lyon et Paris,VALID,Lyon,Paris
11128,réserve moi une place pour toulouse en provenance de marseille,VALID,Marseille,Toulouse
11129,réserve moi une place pour lille en provenance de albert,VALID,Albert,Lille
11130,"Je dois aller à Albert pour une réunion, je pars de Lyon",VALID,Lyon,Albert
11131,Quel temps fait-il à Paris ?,INVALID,,
11132,réserve moi une place pour paris en provenance de marseille,VALID,Marseille,Paris
11133,Il habite à Albert,INVALID,,
11134,Quel ssont les un trajet à destination de Bordeaux ?,VALID,,Bordeaux
11135,Réserve moi une place pour Marseille en provenance de Paris,VALID,Paris,Marseille
11136,je voudrais une pizza,INVALID,,
11137,"je dois aller à lyon pour une réunion, je pars de lille",VALID,Lille,Lyon
11138,pourriez-vous me trouver un ter de albert en direction de toulouse,VALID,Albert,Toulouse
11139,un ter au lille partant de albert,VALID,Albert,Lille
11140,train Lyon Paris,VALID,Lyon,Paris
11141,Donne-moi une place entre Toulouse et Lyon,VALID,Toulouse,Lyon
11142,Réserve moi une place pour Albert en provenance de Toulouse,VALID,Toulouse,Albert
11143,Go pour une place entreA lbert et Lyon,VALID,Albert,Lyon
11144,Existe-t-il un billet vers Albert ?,VALID,,Albert
11145,réserve moi une place pour lyon en provenance de bordeaux,VALID,Bordeaux,Lyon
11146,billet lyon depuis marseille,VALID,Marseille,Lyon
11147,"je dois aller à albert pour une réunion, je pars de bordeaux",VALID,Bordeaux,Albert
11148,reserve moi une place pour marseille en provenance de albert,VALID,Albert,Marseille
11149,Toulouse - Lille,VALID,Toulouse,Lille
11150,réserve moi une place pour lille en provenance de paris,VALID,Paris,Lille
11151,billet bordeaux depuis paris,VALID,Paris,Bordeaux
11152,la ville de lille est belle,INVALID,,
11153,quels sont les nu billet vers marseille ?,VALID,,Marseille
11154,Il habite à Paris,INVALID,,
11155,il habite à lille,INVALID,,
11156,La ville de Toulouse est belle,INVALID,,
11157,je m'appelle paris,INVALID,,
11158,recherche un aller-simpl eau depart de lyon pour lille,VALID,Lyon,Lille
11159,a quelle heure part un tgv a destination de paris ?,VALID,,Paris
11160,Je voudrais une place venant de Marseille jusqu'à Bordeaux,VALID,Marseille,Bordeaux
11161,"Je dois aller a Lille pour une reunion, je pars de Bordeaux",VALID,Bordeaux,Lille
11162,train toulouse bordeaux,VALID,Toulouse,Bordeaux
11163,a quelle heure part un ter pour albert ?,VALID,,Albert
11164,Marseille - Paris,VALID,Marseille,Paris
11165,Bordeaux - Lyon,VALID,Bordeaux,Lyon
11166,Quels sont les une liaison à Toulouse ?,VALID,,Toulouse
11167,"je dois aller à lille pour une réunion, je pars de albert",VALID,Albert,Lille
11168,raconte moi une blague,INVALID,,
11169,C'est quoi le sens de la vie ?,INVALID,,
11170,A quelle heure part une place en direction de Lyon ?,VALID,,Lyon
11171,"je dois aller a albert pour une reunion, je pars de marseille",VALID,Marseille,Albert
11172,Il habite à Toulouse,INVALID,,
11173,un TER à Albert depuisL ille,VALID,Lille,Albert
11174,a quelle heure part un ter jusqu'à lille ?,VALID,,Lille
11175,c'est quoi le sens de la vie ?,INVALID,,
11176,Je cherche mon ami Pauline,INVALID,,
11177,Quel temps fait-il à Toulouse ?,INVALID,,
11178,train Lille Bordeaux,VALID,Lille,Bordeaux
11179,"je dois aller à albert pour une réunion, je pars de bordeaux",VALID,Bordeaux,Albert
11180,Reserve moi une place pour Bordeaux en provenance de Toulouse,VALID,Toulouse,Bordeaux
11181,billet lyon depuis lille,VALID,Lille,Lyon
11182,lille - albert,VALID,Lille,Albert
11183,Trouve-moi un aller entre Paris et Bordeaux,VALID,Paris,Bordeaux
11184,un voyage vers paris partant de lyon,VALID,Lyon,Paris
11185,"jed ois aller à albert pour une réunion, je pars de bordeaux",VALID,Bordeaux,Albert
11186,"je dois aller à lille pou rune réunion, je pars de paris",VALID,Paris,Lille
11187,toulouse - marseille,VALID,Toulouse,Marseille
11188,Je veux un train de Lyon jusqu'à Lille,VALID,Lyon,Lille
11189,Quels sont les un voyage a Albert ?,VALID,,Albert
11190,"je dois aller à marseille pour une réunion, je pars de paris",VALID,Paris,Marseille
11191,billet Albert depuis Bordeaux,VALID,Bordeaux,Albert
11192,cherche un aller entre lyon et bordeaux,VALID,Lyon,Bordeaux
11193,Raconte moi une blague,INVALID,,
11194,un trajet pour Albert du cote de Lille,VALID,Lille,Albert
11195,existe-t-il un train en direction de marseille ?,VALID,,Marseille
11196,pourriez-vous me trouver un billet depuis toulouse à marseille,VALID,Toulouse,Marseille
11197,Existe-t-il un billet au Paris ?,VALID,,Paris
11198,billet albert depuis bordeaux,VALID,Bordeaux,Albert
11199,Albert - Toulouse,VALID,Albert,Toulouse
11200,"Je dois aller à Toulousep our une réunion, je pars de Paris",VALID,Paris,Toulouse
11201,un aller-simple à destination de Toulouse du côté de Lyon,VALID,Lyon,Toulouse
11202,"Je dois aller à Lille pou rune réunion, je pars de Marseille",VALID,Marseille,Lille
11203,quel temps fait-il à lyon ?,INVALID,,
11204,Il habite à Albert,INVALID,,
11205,A quelle heure part un aller au Bordeaux ?,VALID,,Bordeaux
11206,train lyon paris,VALID,Lyon,Paris
11207,billet lille depuis albert,VALID,Albert,Lille
11208,recherche un train partant de marseille jusqu'à loyn,VALID,Marseille,Lyon
11209,A quelle heure part un aller pour Paris ?,VALID,,Paris
11210,Existe-t-il un billet en direction de Bordeaux ?,VALID,,Bordeaux
11211,est-ce qu'il y a un billet vers toulouse ?,VALID,,Toulouse
11212,"je dois aller à toulouse pour une réunion, je pars de albert",VALID,Albert,Toulouse
11213,billet Marseille depuis Toulouse,VALID,Toulouse,Marseille
11214,C'est quoi le sens de la vie ?,INVALID,,
11215,train marseille lyon,VALID,Marseille,Lyon
11216,Existe-t-il une place vers Marseille ?,VALID,,Marseille
11217,train paris toulouse,VALID,Paris,Toulouse
11218,Reserve moi une place pour Lille en provenance de Toulouse,VALID,Toulouse,Lille
11219,Est-ce qu'il y a un voyage en direction de Paris ?,VALID,,Paris
11220,lyon - bordeaux,VALID,Lyon,Bordeaux
11221,Raconte moi une blague,INVALID,,
11222,Je m'appelle Paris,INVALID,,
11223,a quelle heure part un billet vers albert ?,VALID,,Albert
11224,un aller-simple en direction de Paris venant de Lyon,VALID,Lyon,Paris
11225,Paris - Bordeaux,VALID,Paris,Bordeaux
11226,J'aimerais une liaison venant de Albert à Paris,VALID,Albert,Paris
11227,Je veux une liaison partant de Lille au Paris,VALID,Lille,Paris
11228,Réserve moi une place pour Lille en provenance de Lyon,VALID,Lyon,Lille
11229,j'ai besoin de un voyage depuis toulouse à destination de paris,VALID,Toulouse,Paris
11230,J'ai besoin de un voyage du côté de Lille jusqu'à Albert,VALID,Lille,Albert
11231,est-ce qu'il y a un billet au marseille ?,VALID,,Marseille
11232,quels sont les un aller à lille ?,VALID,,Lille
11233,cherche un voyage entre paris et lille,VALID,Paris,Lille
11234,un TER pour Albert au départ de Lille,VALID,Lille,Albert
11235,Réserve moi une place pour Lyon en provenance de Paris,VALID,Paris,Lyon
11236,billet Paris depuis Albert,VALID,Albert,Paris
11237,Raconte moi une blague,INVALID,,
11238,C'est quoi le sens de la vei ?,INVALID,,
11239,sors-moi un tgv entre toulouse et albert,VALID,Toulouse,Albert
11240,je souhaite une liaison au départ de albert à destination de bordeaux,VALID,Albert,Bordeaux
11241,Lille - Albert,VALID,Lille,Albert
11242,billet lyon depuis lille,VALID,Lille,Lyon
11243,je voudrais une pizza,INVALID,,
11244,"bonjour pauline, comment ça va ?",INVALID,,
11245,billet Lille depuis Albert,VALID,Albert,Lille
11246,Y a-t-il un TGV pour Toulouse ?,VALID,,Toulouse
11247,Je cherche mon ami Manon,INVALID,,
11248,je m'appelle toulouse,INVALID,,
11249,un train jusqu'a bordeaux au depart de marseille,VALID,Marseille,Bordeaux
11250,quels sont les une place au paris ?,VALID,,Paris
11251,"Je dois aller à Bordeaux pour une réunion, je pars de Toulouse",VALID,Toulouse,Bordeaux
11252,Bordeaux - Lille,VALID,Bordeaux,Lille
11253,train lyon lille,VALID,Lyon,Lille
11254,Je souhaite une place venant de Bordeaux en direction de Paris,VALID,Bordeaux,Paris
11255,J'ai besoin de un aller-simple de Toulouse vers Bordeaux,VALID,Toulouse,Bordeaux
11256,billet lyon depuis toulouse,VALID,Toulouse,Lyon
11257,Est-ce qu'il y a un TER à destination de Paris ?,VALID,,Paris
11258,j'aimerais un voyage de paris vers toulouse,VALID,Paris,Toulouse
11259,"bonjour noël, comment ça va ?",INVALID,,
11260,reserve moi une place pour marseille en provenance de paris,VALID,Paris,Marseille
11261,billet Paris depuis Marseille,VALID,Marseille,Paris
11262,train Lille Bordeaux,VALID,Lille,Bordeaux
11263,La ville de Albert est belle,INVALID,,
11264,Go pour un voyage entre Marseille et Albert,VALID,Marseille,Albert
11265,Réserve moi une place pour Bordeaux en provenance de Paris,VALID,Paris,Bordeaux
11266,Pourriez-vous me trouver un aller de Toulouse vers Albert,VALID,Toulouse,Albert
11267,La ville de Albert est belle,INVALID,,
11268,Réserve moi une place pour Lyon en provenance de Toulouse,VALID,Toulouse,Lyon
11269,J'ai besoin de u nvoyage au départ de Lille vers Toulouse,VALID,Lille,Toulouse
11270,existe-t-il un ter au lyon ?,VALID,,Lyon
11271,Marseille - Paris,VALID,Marseille,Paris
11272,billet Lille depuis Marseille,VALID,Marseille,Lille
11273,affiche un aller entre lille et paris,VALID,Lille,Paris
11274,bilelt Lille depuis Albert,VALID,Albert,Lille
11275,réserve moi une place pour marseille en provenance de lyon,VALID,Lyon,Marseille
11276,est-ce qu'il y a un train pour lille ?,VALID,,Lille
11277,Donne-moi un trajet entre Paris et Toulouse,VALID,Paris,Toulouse
11278,je veux un aller en partant de albert à lyon,VALID,Albert,Lyon
11279,la ville de marseille est belle,INVALID,,
11280,je cherche mon ami michel,INVALID,,
11281,J'aimerais un voyage venant de Bordeaux à destination de Lille,VALID,Bordeaux,Lille
11282,Toulouse - Lyon,VALID,Toulouse,Lyon
11283,Ilh abite a Bordeaux,INVALID,,
11284,billet toluouse depuis lille,VALID,Lille,Toulouse
11285,sors-moi un voyage entre lyon et marseille,VALID,Lyon,Marseille
11286,"je dois aller a lille pour une reunion ,je pars de toulouse",VALID,Toulouse,Lille
11287,une liaison a albert depuis marseille,VALID,Marseille,Albert
11288,quels sont les un ter a marseille ?,VALID,,Marseille
11289,C'est quoi le sens de la vie ?,INVALID,,
11290,La ville de Lille est belle,INVALID,,
11291,c'est quoi le sens de la vie ?,INVALID,,
11292,Marseille - Albert,VALID,Marseille,Albert
11293,train Toulouse Lyon,VALID,Toulouse,Lyon
11294,affiche un trajet entre paris et lyon,VALID,Paris,Lyon
11295,existe-t-il un train en direction de lyon ?,VALID,,Lyon
11296,réserve moi une place pour albert en provenance de bordeaux,VALID,Bordeaux,Albert
11297,raconte moi une blague,INVALID,,
11298,"bonjour margot, comment ça va ?",INVALID,,
11299,quels sont les une place au lille ?,VALID,,Lille
11300,"Je dois aller a Marseille pour une reunion, je pars de Toulouse",VALID,Toulouse,Marseille
11301,Il me faut un train en partant de Lille pour Marseille,VALID,Lille,Marseille
11302,"je dois aller a paris pour une reunion, je pars de albert",VALID,Albert,Paris
11303,il habite à marseille,INVALID,,
11304,existe-t-il un trajet jusqu'à toulouse ?,VALID,,Toulouse
11305,pourriez-vous me trouver une liaison venant de paris à destination de lille,VALID,Paris,Lille
11306,Je cherche un billet partant de Albert au Lyon,VALID,Albert,Lyon
11307,Il me faut un TER de Toulouse au Paris,VALID,Toulouse,Paris
11308,"je dois aller à marseille pour une réunion, je pars de albert",VALID,Albert,Marseille
11309,Je m'appelle Bordeaux,INVALID,,
11310,donne-moi un aller-simple entre paris et lyon,VALID,Paris,Lyon
11311,billet Lille depuis Bordeaux,VALID,Bordeaux,Lille
11312,Quel temps fait-il à Paris ?,INVALID,,
11313,Je cherche mon ami Nathalie,INVALID,,
11314,il habite à albert,INVALID,,
11315,je cherche mon ami maryse,INVALID,,
11316,Cherche un aller entre Bordeaux et Lyon,VALID,Bordeaux,Lyon
11317,la ville de pairs est belle,INVALID,,
11318,Quels sont les un aller a destination de Paris ?,VALID,,Paris
11319,Quel temps fait-il à Bordeaux ?,INVALID,,
11320,je voudrais une pizza,INVALID,,
11321,Réserve moi une place pour Paris en provenance de Lille,VALID,Lille,Paris
11322,Albert - Toulouse,VALID,Albert,Toulouse
11323,Raconet moi une blague,INVALID,,
11324,train Bordeaux Toulouse,VALID,Bordeaux,Toulouse
11325,est-ce qu'il y a un aller-simple en direction de lille ?,VALID,,Lille
11326,J'aimerais una ller depuis Marseille au Toulouse,VALID,Marseille,Toulouse
11327,"Bonjour Emile, comment ca va ?",INVALID,,
11328,train lyon lille,VALID,Lyon,Lille
11329,un TGV pour Marseille en partant de Albert,VALID,Albert,Marseille
11330,Quels sont les un TGV à destination de Paris ?,VALID,,Paris
11331,train lille bordeaux,VALID,Lille,Bordeaux
11332,trouve-moi un ter entre otulouse et paris,VALID,Toulouse,Paris
11333,Existe-t-il une liaison pour Lyon ?,VALID,,Lyon
11334,paris - lyon,VALID,Paris,Lyon
11335,billet paris depuis marseille,VALID,Marseille,Paris
11336,sors-moi un train entre marseille et paris,VALID,Marseille,Paris
11337,billet paris depuis lyon,VALID,Lyon,Paris
11338,train Paris Toulouse,VALID,Paris,Toulouse
11339,C'est quoi le sens de la vie ?,INVALID,,
11340,Donne-moi un TGV entre Lille et Marseille,VALID,Lille,Marseille
11341,Je cherche mon ami Caroline,INVALID,,
11342,un trajet en direction de Paris partant de Bordeaux,VALID,Bordeaux,Paris
11343,Toulouse - Bordeaux,VALID,Toulouse,Bordeaux
11344,existe-t-il un train jusqu'à toulouse ?,VALID,,Toulouse
11345,Toulouse - Lille,VALID,Toulouse,Lille
11346,billet albert depuis paris,VALID,Paris,Albert
11347,billet Albert depuis Bordeaux,VALID,Bordeaux,Albert
11348,Toulouse - Albert,VALID,Toulouse,Albert
11349,reserve moi une place pour lille en provenance de marseille,VALID,Marseille,Lille
11350,"je dois aller à albert pour une réunion, je pars de lyon",VALID,Lyon,Albert
11351,est-ce qu'il y a une place au bordeaux ?,VALID,,Bordeaux
11352,un billet à toulouse de albert,VALID,Albert,Toulouse
11353,train Lille Marseille,VALID,Lille,Marseille
11354,Je voudrais une pizza,INVALID,,
11355,billet albert depuisb ordeaux,VALID,Bordeaux,Albert
11356,train Toulouse Paris,VALID,Toulouse,Paris
11357,Pourriez-vous me trouver un billet du côté de Paris jusqu'à Marseille,VALID,Paris,Marseille
11358,quel temps fait-il à lille ?,INVALID,,
11359,Je souhaite un voyage en partant de Paris en direction de Lyon,VALID,Paris,Lyon
11360,billet Lyon depuis Marseille,VALID,Marseille,Lyon
11361,un voyage à Marseille en partant de Toulouse,VALID,Toulouse,Marseille
11362,Y a-t-il un trajet a Lille ?,VALID,,Lille
11363,la ville de paris est belle,INVALID,,
11364,train toulouse lyon,VALID,Toulouse,Lyon
11365,billet toulouse depuis paris,VALID,Paris,Toulouse
11366,donne-moi un train entre marseille et lyon,VALID,Marseille,Lyon
11367,albert - paris,VALID,Albert,Paris
11368,Bordeuax - Lille,VALID,Bordeaux,Lille
11369,a quelle heure part un voyage à paris ?,VALID,,Paris
11370,Toulouse - Lyon,VALID,Toulouse,Lyon
11371,recherche une liaison au depart de lyon a destination de bordeaux,VALID,Lyon,Bordeaux
11372,Go pour un billet entre Lyon et Paris,VALID,Lyon,Paris
11373,Y a-t-il un TGV jusqu'à Paris ?,VALID,,Paris
11374,bordeaux - albert,VALID,Bordeaux,Albert
11375,"bonjour hélène, comment ça va ?",INVALID,,
11376,billet Toulouse depuis Lille,VALID,Lille,Toulouse
11377,billet Toulouse depuis Paris,VALID,Paris,Toulouse
11378,je voudrais une place au édpart de lille au toulouse,VALID,Lille,Toulouse
11379,un train a lille au depart de marseille,VALID,Marseille,Lille
11380,J'aimerais un train partant de Albert jusqu'à Toulouse,VALID,Albert,Toulouse
11381,quel temps fait-il à bordeaux ?,INVALID,,
11382,Marseille - Lyon,VALID,Marseille,Lyon
11383,Quel temps fait-il a Toulouse ?,INVALID,,
