sentence_id,sentence,intent,language,departure,destination,intermediate
BASE028206,Euh attendez Sainte-Colombe a Lamagistère,TRIP,FRENCH,Sainte-Colombe,Lamagistère,
BASE043213,C'est euh de La Baule-Escoublac a Messein,TRIP,FRENCH,La Baule-Escoublac,Messein,
BASE030404,Moi j'vais de La Possonnière a Arenc Euroméditerranée,TRIP,FRENCH,La Possonnière,Arenc Euroméditerranée,
BASE016448,Pardon de Sète a Cholet s'il vous plait,TRIP,FRENCH,Sète,Cholet,
BASE033819,Attends euh Nérondes Saint-Antoine,TRIP,FRENCH,Nérondes,Saint-Antoine,
BASE022227,Wesh Lunery a Marienthal,TRIP,FRENCH,Lunery,Marienthal,
BASE079354,Bonne journee,NOT_TRIP,FRENCH,,,
BASE003618,Donc voila Chessy Balagny Saint-Épin,TRIP,FRENCH,Chessy,Balagny Saint-Épin,
BASE087002,Quel temps fait-il,NOT_TRIP,FRENCH,,,
BASE099992,a,UNKNOWN,UNKNOWN,,,
BASE039395,Retour a Vincey depuis Iteuil,TRIP,FRENCH,Iteuil,Vincey,
BASE033723,Tiens Marcheprime vers Brazey-en-Plaine,TRIP,FRENCH,Marcheprime,Brazey-en-Plaine,
BASE085646,Mon train a du retard,NOT_TRIP,FRENCH,,,
BASE037092,Je dois me rendre a Aubergenville Élisabethville,TRIP,FRENCH,,Aubergenville Élisabethville,
BASE044289,Direction L'Abbaye au depart de Montfort-l'Amaury - Méré,TRIP,FRENCH,Montfort-l'Amaury - Méré,L'Abbaye,
BASE009771,Nous on part de La Fresnais pour Lozanne,TRIP,FRENCH,La Fresnais,Lozanne,
BASE051381,Direct Saint-Cyprien,TRIP,FRENCH,,Saint-Cyprien,
BASE036461,C'est direct de L'Aigle a Jouy,TRIP,FRENCH,L'Aigle,Jouy,
BASE046281,Mon rdv est a Saint-Claude je pars de Dormans,TRIP,FRENCH,Dormans,Saint-Claude,
BASE057810,Je voudrais euh de Aigues-Mortes a Le Bourget T11 via Lisière Pereire,TRIP,FRENCH,Aigues-Mortes,Le Bourget T11,Lisière Pereire
BASE018849,Un train de Châteaubourg a Asnières-sur-Seine,TRIP,FRENCH,Châteaubourg,Asnières-sur-Seine,
BASE013705,Un train de Ballancourt-sur-Essonne a Juvisy-sur-Orge,TRIP,FRENCH,Ballancourt-sur-Essonne,Juvisy-sur-Orge,
BASE071153,Quisiera viajar de Puteaux a Labruguière,TRIP,SPANISH,Puteaux,Labruguière,
BASE086106,J'habite a Nantes depuis toujours,NOT_TRIP,FRENCH,,,
BASE099667,123456,UNKNOWN,UNKNOWN,,,
BASE048433,Aller a Sèvres Rive Gauche pour les vacances de Saint-Sulpice (Tarn),TRIP,FRENCH,Saint-Sulpice (Tarn),Sèvres Rive Gauche,
BASE066978,Departure Lentilly arrival Les Rosiers-sur-Loire,TRIP,ENGLISH,Lentilly,Les Rosiers-sur-Loire,
BASE092481,J'ai perdu mon billet,NOT_TRIP,FRENCH,,,
BASE098878,Per favore,NOT_TRIP,ITALIAN,,,
BASE033308,Alors euh Carentan a Meursault,TRIP,FRENCH,Carentan,Meursault,
BASE009024,Je souhaite aller de Le Bosquet a Naucelle,TRIP,FRENCH,Le Bosquet,Naucelle,
BASE052212,Le Stade direction Hirson,TRIP,FRENCH,Le Stade,Hirson,
BASE057061,Aller de Longueau a Vélines avec un arret a Javel,TRIP,FRENCH,Longueau,Vélines,Javel
BASE064201,Faut que j'aille de Ludon-Médoc a Rémelfing via Notre-Dame de Briançon,TRIP,FRENCH,Ludon-Médoc,Rémelfing,Notre-Dame de Briançon
BASE062715,J'aimerais passer par Pontgibaud pour aller de Val-de-Reuil a Saint-Mathurin-sur-Loire,TRIP,FRENCH,Val-de-Reuil,Saint-Mathurin-sur-Loire,Pontgibaud
BASE075025,Pouvez-vous m'aider,NOT_TRIP,FRENCH,,,
BASE027766,Enterrement a Audun-le-Roman depuis Laigneville,TRIP,FRENCH,Laigneville,Audun-le-Roman,
BASE086063,Les billets sont chers,NOT_TRIP,FRENCH,,,
BASE011273,Faut y aller de Bandol a Ogeu-les-Bains,TRIP,FRENCH,Bandol,Ogeu-les-Bains,
BASE045486,J'aimerais bien aller de Marquise - Rinxent a Saint-Jacques-de-la-Lande,TRIP,FRENCH,Marquise - Rinxent,Saint-Jacques-de-la-Lande,
BASE000646,Quelle ligne de Blanquefort a Bretoncelles,TRIP,FRENCH,Blanquefort,Bretoncelles,
BASE072266,Abfahrt Moult - Argences Ankunft Gretz-Armainvilliers,TRIP,GERMAN,Moult - Argences,Gretz-Armainvilliers,
BASE055112,Rive-de-Gier,TRIP,FRENCH,,Rive-de-Gier,
BASE001285,Hmm de Plouigneau a Rosières-aux-Salines,TRIP,FRENCH,Plouigneau,Rosières-aux-Salines,
BASE041326,Bon euh je pars de Bénestroff pour Fourmies,TRIP,FRENCH,Bénestroff,Fourmies,
BASE004226,Pour Penhoët s'il vous plait,TRIP,FRENCH,,Penhoët,
BASE035935,Allez hop de Capdenac a Le Raincy - Villemomble - Montfermeil,TRIP,FRENCH,Capdenac,Le Raincy - Villemomble - Montfermeil,
BASE031148,J'aimerais aller de Fourqueux - Bel-Air a Tarascon-sur-Ariège,TRIP,FRENCH,Fourqueux - Bel-Air,Tarascon-sur-Ariège,
BASE075130,C'est quoi ce service,NOT_TRIP,FRENCH,,,
BASE049013,Hep Soissons vers Bléré - La Croix,TRIP,FRENCH,Soissons,Bléré - La Croix,
BASE089659,Quoi,NOT_TRIP,FRENCH,,,
BASE020769,Moi je vais de Mont de Terre a Bologne,TRIP,FRENCH,Mont de Terre,Bologne,
BASE080407,Strasbourg et l'Alsace,NOT_TRIP,FRENCH,,,
BASE096739,Goodbye,NOT_TRIP,ENGLISH,,,
BASE053694,Le Theil-de-Bretagne puis Vernouillet - Verneuil,TRIP,FRENCH,Le Theil-de-Bretagne,Vernouillet - Verneuil,
BASE012474,Lundi de Souillac a Rennes,TRIP,FRENCH,Souillac,Rennes,
BASE084362,J'ai mange a Tours hier,NOT_TRIP,FRENCH,,,
BASE057774,"Je pars de Taverny, je passe par Brebières et j'arrive a Marcheprime",TRIP,FRENCH,Taverny,Marcheprime,Brebières
BASE000001,Vite un train de Artenay a Haybes,TRIP,FRENCH,Artenay,Haybes,
BASE027629,Je peux avoir un billet de Goussainville a Aspres-sur-Buëch,TRIP,FRENCH,Goussainville,Aspres-sur-Buëch,
BASE083121,Troyes est un prenom original,NOT_TRIP,FRENCH,,,
BASE053465,Thieux - Nantouillet,TRIP,FRENCH,,Thieux - Nantouillet,
BASE035388,Bonsoir de Seurre a Laissey,TRIP,FRENCH,Seurre,Laissey,
BASE053747,Rethel,TRIP,FRENCH,,Rethel,
BASE086548,Merci beaucoup,NOT_TRIP,FRENCH,,,
BASE004994,Je dois rejoindre quelqu'un a Ecully - Tassin de Colmar,TRIP,FRENCH,Colmar,Ecully - Tassin,
BASE075955,Nice de te rencontrer,NOT_TRIP,FRENCH,,,
BASE023367,Depart Les Abrets - Fitilieu arrivee Moirans La Galifette,TRIP,FRENCH,Les Abrets - Fitilieu,Moirans La Galifette,
BASE043756,Voyager de Cransac vers Aiguillon,TRIP,FRENCH,Cransac,Aiguillon,
BASE049686,Boulazac direction Wisches,TRIP,FRENCH,Boulazac,Wisches,
BASE059886,Urgent de La Souterraine a Abbeville via Croix du Prince,TRIP,FRENCH,La Souterraine,Abbeville,Croix du Prince
BASE024744,Je voudrais me rendre a Ailly-sur-Somme depuis Estressin,TRIP,FRENCH,Estressin,Ailly-sur-Somme,
BASE008281,Moi j'vais de Marienthal a Neuilly-St-Front,TRIP,FRENCH,Marienthal,Neuilly-St-Front,
BASE005284,Euh en fait de Lézignan-Corbières a Limoux,TRIP,FRENCH,Lézignan-Corbières,Limoux,
BASE052384,Voutré,TRIP,FRENCH,,Voutré,
BASE091528,A bas les retards,NOT_TRIP,FRENCH,,,
BASE030466,Prendre le train de Bécon les Bruyères a Cholet,TRIP,FRENCH,Bécon les Bruyères,Cholet,
BASE047296,Euh en fait de Gaillon - Aubevoye a Ancy-sur-Moselle,TRIP,FRENCH,Gaillon - Aubevoye,Ancy-sur-Moselle,
BASE002626,Une reservation de Dordives a Goxwiller,TRIP,FRENCH,Dordives,Goxwiller,
BASE050914,TER Bruges,TRIP,FRENCH,,Bruges,
BASE071072,Por favor de Cérons a Wissembourg,TRIP,SPANISH,Cérons,Wissembourg,
BASE035290,Du coup Luc vers Saint-Maixent-L'École,TRIP,FRENCH,Luc,Saint-Maixent-L'École,
BASE058502,Aller de Guérard - La Celle-sur-Morin a Ker Lann avec un arret a Chabenet,TRIP,FRENCH,Guérard - La Celle-sur-Morin,Ker Lann,Chabenet
BASE093077,Tres bien merci,NOT_TRIP,FRENCH,,,
BASE003318,Bon ben Les Rosiers-sur-Loire Fontainebleau - Avon alors,TRIP,FRENCH,Les Rosiers-sur-Loire,Fontainebleau - Avon,
BASE056909,Ben Le Bousquet-d'Orb puis Pontchaillou puis Pont-Melvez,TRIP,FRENCH,Le Bousquet-d'Orb,Pont-Melvez,Pontchaillou
BASE001278,Yo Les Laumes Alésia Tours,TRIP,FRENCH,Les Laumes Alésia,Tours,
BASE045547,Euh billet Lamure-sur-Azergues Saint-Nom-la-Bretèche Forêt de Marly,TRIP,FRENCH,Lamure-sur-Azergues,Saint-Nom-la-Bretèche Forêt de Marly,
BASE008719,En fait je vais de Villeneuve-la-Guyard a Les Bons Pères,TRIP,FRENCH,Villeneuve-la-Guyard,Les Bons Pères,
BASE037335,Hmm hmm Banyuls-sur-Mer vers La Barasse,TRIP,FRENCH,Banyuls-sur-Mer,La Barasse,
BASE060187,Demain de Montréjeau - Gourdan-Polignan a Crécy-la-Chapelle via Gravelines,TRIP,FRENCH,Montréjeau - Gourdan-Polignan,Crécy-la-Chapelle,Gravelines
BASE014738,J'aimerais aller de Freinville Sevran a Pontoise,TRIP,FRENCH,Freinville Sevran,Pontoise,
BASE059819,Je voudrais euh de Baillargues a Sarlat-la-Canéda via Pont-Sainte-Maxence,TRIP,FRENCH,Baillargues,Sarlat-la-Canéda,Pont-Sainte-Maxence
BASE058580,Train de Villetaneuse Université a Groisy - Thorens-Glières passant par Vincey,TRIP,FRENCH,Villetaneuse Université,Groisy - Thorens-Glières,Vincey
BASE032920,En gros Pierrelatte a Valence TGV Rhône-Alpes Sud,TRIP,FRENCH,Pierrelatte,Valence TGV Rhône-Alpes Sud,
BASE010847,Steuplait Villers-sur-Mer Fons - Saint-Mamert,TRIP,FRENCH,Villers-sur-Mer,Fons - Saint-Mamert,
BASE043044,Vacances de Saint-Georges-de-Reneins a Chaux-des-Crotenay,TRIP,FRENCH,Saint-Georges-de-Reneins,Chaux-des-Crotenay,
BASE098034,Excuse me,NOT_TRIP,ENGLISH,,,
BASE049048,Serait-il possible d'avoir un train de Pontchaillou a Saint-Jean-de-Luz - Ciboure,TRIP,FRENCH,Pontchaillou,Saint-Jean-de-Luz - Ciboure,
BASE067758,A ticket from Anchamps to Dieulouard,TRIP,ENGLISH,Anchamps,Dieulouard,
BASE041098,Je veux me rendre a Grenoble en partant de Tricot,TRIP,FRENCH,Tricot,Grenoble,
BASE041413,De Somain jusqu'a Les Noues,TRIP,FRENCH,Somain,Les Noues,
BASE045219,Voila je veux aller de Chantonnay a Miribel,TRIP,FRENCH,Chantonnay,Miribel,
BASE088084,Comment valider mon billet,NOT_TRIP,FRENCH,,,
BASE069367,Departing from Colmar Saint-Joseph arriving at Deville,TRIP,ENGLISH,Colmar Saint-Joseph,Deville,
BASE005330,Train de Allenc a Salses-le-Château,TRIP,FRENCH,Allenc,Salses-le-Château,
BASE056019,Faulquemont Saillat - Chassenon via Arrou,TRIP,FRENCH,Faulquemont,Saillat - Chassenon,Arrou
BASE092650,Albert est mon cousin,NOT_TRIP,FRENCH,,,
BASE073654,I want partir de Bénesse-Maremne,TRIP,UNKNOWN,Bénesse-Maremne,Marseillan Plage,
BASE041025,A quelle heure le train de Saint-Nabord a Bénesse-Maremne,TRIP,FRENCH,Saint-Nabord,Bénesse-Maremne,
BASE071113,Necesito ir de Le Luc - Le Cannet a Penthièvre,TRIP,SPANISH,Le Luc - Le Cannet,Penthièvre,
BASE064764,Urgent de Bram a Agde via Les Mais,TRIP,FRENCH,Bram,Agde,Les Mais
BASE083330,C'est quoi ce service,NOT_TRIP,FRENCH,,,
BASE078407,N'oubliez pas de vous abonner,NOT_TRIP,FRENCH,,,
BASE093742,De rien,NOT_TRIP,FRENCH,,,
BASE087105,Quoi de neuf,NOT_TRIP,FRENCH,,,
BASE032849,Voila je veux aller de Lafarge a Podensac,TRIP,FRENCH,Lafarge,Podensac,
BASE077717,Tu es qui,NOT_TRIP,FRENCH,,,
BASE003209,Dis donc Saint-Georges-de-Reneins a Épernay,TRIP,FRENCH,Saint-Georges-de-Reneins,Épernay,
BASE001174,Faut qu'j'aille de Saint-Remy-en-l'Eau a Garches - Marnes-la-Coquette,TRIP,FRENCH,Saint-Remy-en-l'Eau,Garches - Marnes-la-Coquette,
BASE005405,J'aimerais aller de Saint-Piat a Saint-Rambert-d'Albon,TRIP,FRENCH,Saint-Piat,Saint-Rambert-d'Albon,
BASE094785,Copyright 2024,NOT_TRIP,FRENCH,,,
BASE063744,"Je pars de Muret, je passe par Montrichard et j'arrive a Saint-Loubès",TRIP,FRENCH,Muret,Saint-Loubès,Montrichard
BASE068005,Departing from Salles-Courbatiès arriving at Condat - Le Lardin,TRIP,ENGLISH,Salles-Courbatiès,Condat - Le Lardin,
BASE041561,Genre je pars de Mayet pour aller a Dives-sur-Mer - Cabourg,TRIP,FRENCH,Mayet,Dives-sur-Mer - Cabourg,
BASE097592,Like and subscribe,NOT_TRIP,ENGLISH,,,
BASE028693,Merci de me trouver un trajet de Fegersheim - Lipsheim a St-Germain-St-Rémy,TRIP,FRENCH,Fegersheim - Lipsheim,St-Germain-St-Rémy,
BASE042351,Le prix pour Boucoiran-et-Nozières Sainte-Foy-la-Grande,TRIP,FRENCH,Boucoiran-et-Nozières,Sainte-Foy-la-Grande,
BASE091127,Au revoir,NOT_TRIP,FRENCH,,,
BASE042251,Formation a Hoenheim Tram de Mamirolle,TRIP,FRENCH,Mamirolle,Hoenheim Tram,
BASE076977,Pas grand chose,NOT_TRIP,FRENCH,,,
BASE012133,Ah oui Urt Luçon,TRIP,FRENCH,Urt,Luçon,
BASE046213,Un train pour Pamproux,TRIP,FRENCH,,Pamproux,
BASE000618,Je vous remercie de Aulnay-sous-Bois a Lieusaint - Moissy,TRIP,FRENCH,Aulnay-sous-Bois,Lieusaint - Moissy,
BASE070134,Take me from Hirson to Marseille-en-Beauvaisis,TRIP,ENGLISH,Hirson,Marseille-en-Beauvaisis,
BASE033315,Urgent de Trie-Château a Langres,TRIP,FRENCH,Trie-Château,Langres,
BASE040460,Je dois me rendre de Vertaizon a Servon-sur-Vilaine,TRIP,FRENCH,Vertaizon,Servon-sur-Vilaine,
BASE099197,---,UNKNOWN,UNKNOWN,,,
BASE057429,De Belfort - Montbéliard TGV a Bantzenheim via Beaucaire,TRIP,FRENCH,Belfort - Montbéliard TGV,Bantzenheim,Beaucaire
BASE079395,Ou est la sortie,NOT_TRIP,FRENCH,,,
BASE008856,Voila voila de Nice Riquier a Saint-Florent-sur-Cher,TRIP,FRENCH,Nice Riquier,Saint-Florent-sur-Cher,
BASE074115,Qui es-tu,NOT_TRIP,FRENCH,,,
BASE027017,Bref Noyon a Pont-Remy,TRIP,FRENCH,Noyon,Pont-Remy,
BASE027331,Vas-y Saint-Fons a Évry Val de Seine,TRIP,FRENCH,Saint-Fons,Évry Val de Seine,
BASE043185,Ouais donc Eu a Walbourg,TRIP,FRENCH,Eu,Walbourg,
BASE069080,I want a train from Verrey-sous-Salmaise to Mont-Louis - La Cabanasse,TRIP,ENGLISH,Verrey-sous-Salmaise,Mont-Louis - La Cabanasse,
BASE083748,C'est tres bien,NOT_TRIP,FRENCH,,,
BASE077746,Vive le train,NOT_TRIP,FRENCH,,,
BASE056311,Euh de Saint-Raphaël Valescure a Willer-sur-Thur en passant par Saint-Chamond,TRIP,FRENCH,Saint-Raphaël Valescure,Willer-sur-Thur,Saint-Chamond
BASE015070,Demain de Montauban Ville Bourbon a Paris Montparnasse,TRIP,FRENCH,Montauban Ville Bourbon,Paris Montparnasse,
BASE062156,Urgent de Montmélian a Virieu-le-Grand - Belley via Lisière Pereire,TRIP,FRENCH,Montmélian,Virieu-le-Grand - Belley,Lisière Pereire
BASE062918,Pour le travail Cosne-Cours-sur-Loire a Haute Picardie TGV en passant par Chindrieux,TRIP,FRENCH,Cosne-Cours-sur-Loire,Haute Picardie TGV,Chindrieux
BASE037749,Hmm voyons Valençay a Corcy,TRIP,FRENCH,Valençay,Corcy,
BASE056184,Je veux passer par Neuilly Porte Maillot RER E pour aller de Saint-Médard-de-Guizières a Issou - Porcheville,TRIP,FRENCH,Saint-Médard-de-Guizières,Issou - Porcheville,Neuilly Porte Maillot RER E
BASE060454,"Je pars de Lunel, je passe par Plancoët et j'arrive a Pierrefitte - Stains T11",TRIP,FRENCH,Lunel,Pierrefitte - Stains T11,Plancoët
BASE058410,En gros Solignac - Le Vigen a Nurieux-Volognat via Guichen - Bourg-des-Comptes,TRIP,FRENCH,Solignac - Le Vigen,Nurieux-Volognat,Guichen - Bourg-des-Comptes
BASE072811,Mi serve un treno da Messein a Banassac - La Canourgue,TRIP,ITALIAN,Messein,Banassac - La Canourgue,
BASE092520,Bonjour,NOT_TRIP,FRENCH,,,
BASE028371,Bonjour un billet de Tieffenbach - Struth a Villers-Bretonneux s'il vous plait,TRIP,FRENCH,Tieffenbach - Struth,Villers-Bretonneux,
BASE021249,Il faut combien de temps de Pont de Lignon a Galuzot,TRIP,FRENCH,Pont de Lignon,Galuzot,
BASE088924,Desole,NOT_TRIP,FRENCH,,,
BASE098769,Ciao,NOT_TRIP,ITALIAN,,,
BASE031913,Quoi qu'il en soit Saint-Jean-Pied-de-Port a Saint-Avold,TRIP,FRENCH,Saint-Jean-Pied-de-Port,Saint-Avold,
BASE069427,Can I get a train from Fenouillet-St-Alban to Quimper,TRIP,ENGLISH,Fenouillet-St-Alban,Quimper,
BASE053136,Hesdin puis Arcy-sur-Cure,TRIP,FRENCH,Hesdin,Arcy-sur-Cure,
BASE011848,Tu vois je veux aller de Vimy a Saint-Laurent - Gainneville,TRIP,FRENCH,Vimy,Saint-Laurent - Gainneville,
BASE074423,Tu fais quoi,NOT_TRIP,FRENCH,,,
BASE069027,Getting from Couze to Champagne-sur-Oise,TRIP,ENGLISH,Couze,Champagne-sur-Oise,
BASE043966,Un billet pour Nîmes Pont du Gard,TRIP,FRENCH,,Nîmes Pont du Gard,
BASE084152,Ou deposer mes valises,NOT_TRIP,FRENCH,,,
BASE087433,Tu es qui,NOT_TRIP,FRENCH,,,
BASE018172,Je veux me rendre a Louveciennes en partant de Valognes,TRIP,FRENCH,Valognes,Louveciennes,
BASE092599,Hey,NOT_TRIP,FRENCH,,,
BASE024966,Je file de La Poterie a Beauvoir-sur-Niort,TRIP,FRENCH,La Poterie,Beauvoir-sur-Niort,
BASE036886,Aller de Libercourt a Liancourt-Saint-Pierre,TRIP,FRENCH,Libercourt,Liancourt-Saint-Pierre,
BASE054566,Saint-Sébastien Frêne Rond vers Guillerval,TRIP,FRENCH,Saint-Sébastien Frêne Rond,Guillerval,
BASE047694,Me rendre de Dommartin - Remiencourt a Longueil-Annel,TRIP,FRENCH,Dommartin - Remiencourt,Longueil-Annel,
BASE072554,Mi serve un treno da La Tour-de-Salvagny a Hundling,TRIP,ITALIAN,La Tour-de-Salvagny,Hundling,
BASE015695,Depuis Millas jusqu'a Bischwiller,TRIP,FRENCH,Millas,Bischwiller,
BASE080203,Strasbourg et l'Alsace,NOT_TRIP,FRENCH,,,
BASE025094,Comment aller de Cap-d'Ail a Réding,TRIP,FRENCH,Cap-d'Ail,Réding,
BASE068382,Morbier to Houdemont,TRIP,ENGLISH,Morbier,Houdemont,
BASE016292,Comment aller de Exideuil-sur-Vienne a Boussens ?,TRIP,FRENCH,Exideuil-sur-Vienne,Boussens,
BASE040134,J'aimerais un billet de Puget-Ville a Aimargues,TRIP,FRENCH,Puget-Ville,Aimargues,
BASE070266,I need to travel from Marmagne sous Creusot to Romilly-sur-Seine,TRIP,ENGLISH,Marmagne sous Creusot,Romilly-sur-Seine,
BASE054053,TGV Sainte-Anne,TRIP,FRENCH,,Sainte-Anne,
BASE062829,Aller de Ars-sur-Moselle a Hennebont avec un arret a Ronchamp,TRIP,FRENCH,Ars-sur-Moselle,Hennebont,Ronchamp
BASE018546,Visite a La Joux je pars de Boves,TRIP,FRENCH,Boves,La Joux,
BASE055522,Nantes direction Fontaine-le-Port,TRIP,FRENCH,Nantes,Fontaine-le-Port,
BASE070858,Journey from Barjac to Saint-Pé-de-Bigorre with connection at Manosque - Gréoux-les-Bains,TRIP,ENGLISH,Barjac,Saint-Pé-de-Bigorre,Manosque - Gréoux-les-Bains
BASE092583,Dijon c'est la moutarde,NOT_TRIP,FRENCH,,,
BASE004845,Bonjour je voudrais aller de Millau a Russ Hersbach,TRIP,FRENCH,Millau,Russ Hersbach,
BASE032439,Je veux aller de Tarare a Plouigneau,TRIP,FRENCH,Tarare,Plouigneau,
BASE078359,Tres bien merci,NOT_TRIP,FRENCH,,,
BASE092027,Orleans est une belle ville,NOT_TRIP,FRENCH,,,
BASE015269,Voila je veux aller de Vauxaillon a Théoule-sur-Mer,TRIP,FRENCH,Vauxaillon,Théoule-sur-Mer,
BASE000640,Faudrait que je parte de La Baule Les Pins pour Lothiers,TRIP,FRENCH,La Baule Les Pins,Lothiers,
BASE030597,Je pars de Porté-Puymorens et je vais a Benfeld,TRIP,FRENCH,Porté-Puymorens,Benfeld,
BASE028086,Voyage de Chabris a Wimille - Wimereux,TRIP,FRENCH,Chabris,Wimille - Wimereux,
BASE010518,Attends euh Gallieni Cancéropôle Neuilly - Porte Maillot,TRIP,FRENCH,Gallieni Cancéropôle,Neuilly - Porte Maillot,
BASE027554,J'ai besoin d'aller de Kogenheim a Les Sables-d'Olonne,TRIP,FRENCH,Kogenheim,Les Sables-d'Olonne,
BASE061294,C'est possible de passer par Les Moussoux pour aller de Paris Gare de Lyon a Rodez,TRIP,FRENCH,Paris Gare de Lyon,Rodez,Les Moussoux
BASE021638,Un un train de Courtalain - Saint-Pellerin a Saint-Martin-le-Beau,TRIP,FRENCH,Courtalain - Saint-Pellerin,Saint-Martin-le-Beau,
BASE094814,Ou est l'entree,NOT_TRIP,FRENCH,,,
BASE008777,En direction de Stade de France Saint-Denis,TRIP,FRENCH,,Stade de France Saint-Denis,
BASE089943,A quelle heure,NOT_TRIP,FRENCH,,,
BASE090857,Les trains sont souvent en retard,NOT_TRIP,FRENCH,,,
BASE011180,C'est euh de Briare a Savigny-le-Temple - Nandy,TRIP,FRENCH,Briare,Savigny-le-Temple - Nandy,
BASE058986,Bonjour je voudrais aller de Beauvoisin a Villeperdue en passant par Paris Gare du Nord,TRIP,FRENCH,Beauvoisin,Villeperdue,Paris Gare du Nord
BASE002525,M'faut un train de Bellac a Château-Arnoux-Saint-Auban,TRIP,FRENCH,Bellac,Château-Arnoux-Saint-Auban,
BASE097465,Like and subscribe,NOT_TRIP,ENGLISH,,,
BASE052301,Avenue Foch direction Cernay (Haut-Rhin),TRIP,FRENCH,Avenue Foch,Cernay (Haut-Rhin),
BASE022877,Bon alors de Ham a Aubigné-Racan,TRIP,FRENCH,Ham,Aubigné-Racan,
BASE057471,Comment aller de La Tricherie a Felletin en passant par Chamarande,TRIP,FRENCH,La Tricherie,Felletin,Chamarande
BASE036052,Excusez-moi de Pont-à-Mousson a Massy Europe,TRIP,FRENCH,Pont-à-Mousson,Massy Europe,
BASE090063,Tres bien merci,NOT_TRIP,FRENCH,,,
BASE041168,On va de Le Chénay Gagny a Boulouris sur Mer,TRIP,FRENCH,Le Chénay Gagny,Boulouris sur Mer,
BASE091348,Ou acheter un billet,NOT_TRIP,FRENCH,,,
BASE017831,Attends euh Javel Hermes - Berthecourt,TRIP,FRENCH,Javel,Hermes - Berthecourt,
BASE074679,Albert est mon cousin,NOT_TRIP,FRENCH,,,
BASE036364,Pour moi c'est Gemeaux a Castres,TRIP,FRENCH,Gemeaux,Castres,
BASE094706,Tu parles anglais,NOT_TRIP,FRENCH,,,
BASE024067,Combien de temps de Ingrandes sur Vienne a Ludon-Médoc,TRIP,FRENCH,Ingrandes sur Vienne,Ludon-Médoc,
BASE082615,Je voudrais,NOT_TRIP,FRENCH,,,
BASE010581,Merci de me trouver un trajet de Les Trillers a Trie-Château,TRIP,FRENCH,Les Trillers,Trie-Château,
BASE041167,Tiens Argentan vers Plaisir - Grignon,TRIP,FRENCH,Argentan,Plaisir - Grignon,
BASE048713,Comment ca s'appelle euh Brion - Montréal-la-Cluse,TRIP,FRENCH,Brion - Montréal-la-Cluse,Le Pénity,
BASE083240,Repete,NOT_TRIP,FRENCH,,,
BASE072626,Vado da Plerguer a Froncles Buxières,TRIP,ITALIAN,Plerguer,Froncles Buxières,
BASE008660,Allez hop de Boussy-Saint-Antoine a Sarrebourg,TRIP,FRENCH,Boussy-Saint-Antoine,Sarrebourg,
BASE021833,Je dois aller de Meximieux - Pérouges a Pontchaillou,TRIP,FRENCH,Meximieux - Pérouges,Pontchaillou,
BASE019536,Aller a Fontaine-le-Port,TRIP,FRENCH,,Fontaine-le-Port,
BASE073341,I need un train de Huriel a Vif,TRIP,UNKNOWN,Huriel,Vif,
BASE088898,Pas grand chose,NOT_TRIP,FRENCH,,,
BASE071551,Salida Avesnes-sur-Helpe llegada Aubiat,TRIP,SPANISH,Avesnes-sur-Helpe,Aubiat,
BASE060899,Euh de Bretoncelles a Le Coteau en passant par Bohain-en-Vermandois,TRIP,FRENCH,Bretoncelles,Le Coteau,Bohain-en-Vermandois
BASE011335,Siouplait de Le Teich a Écommoy,TRIP,FRENCH,Le Teich,Écommoy,
BASE065073,Je voudrais euh de Maintenon a Menars via Neussargues,TRIP,FRENCH,Maintenon,Menars,Neussargues
BASE086797,C'est tres bien,NOT_TRIP,FRENCH,,,
BASE033431,Donc euh de Bougival a Saulon,TRIP,FRENCH,Bougival,Saulon,
BASE063624,Pour le travail Drap - Cantaron a Chouzy-sur-Cisse en passant par Montfort-l'Amaury - Méré,TRIP,FRENCH,Drap - Cantaron,Chouzy-sur-Cisse,Montfort-l'Amaury - Méré
BASE071649,Viaje de Langres a Aiguebelette-le-Lac,TRIP,SPANISH,Langres,Aiguebelette-le-Lac,
BASE098159,Where is the exit,NOT_TRIP,ENGLISH,,,
BASE051508,Clermont La Rotonde vers Mervans,TRIP,FRENCH,Clermont La Rotonde,Mervans,
BASE069889,From Abbeville to Montbartier,TRIP,ENGLISH,Abbeville,Montbartier,
BASE093990,Ca va bien,NOT_TRIP,FRENCH,,,
BASE038922,J'veux y aller de Saint-Saviol a Soissons,TRIP,FRENCH,Saint-Saviol,Soissons,
BASE057760,Faut que j'aille de Rosheim a Thionville via Jonchery-sur-Vesle,TRIP,FRENCH,Rosheim,Thionville,Jonchery-sur-Vesle
BASE046584,C'est euh de Oderen a Simiane-Collongue,TRIP,FRENCH,Oderen,Simiane-Collongue,
BASE088568,Un train pour,NOT_TRIP,FRENCH,,,
BASE071732,Quiero ir de Vireux-Molhain a Taconnaz via Châtellerault,TRIP,SPANISH,Vireux-Molhain,Taconnaz,Châtellerault
BASE000916,Je vais a Gazinet Cestas,TRIP,FRENCH,,Gazinet Cestas,
BASE044997,Je dois me rendre a Vermenton,TRIP,FRENCH,,Vermenton,
BASE040794,Ch'veux aller de Voves a Wacquemoulin,TRIP,FRENCH,Voves,Wacquemoulin,
BASE079720,Ou manger dans la gare,NOT_TRIP,FRENCH,,,
