sentence_id,sentence,intent,language,departure,destination,intermediate
STT047522,s'il vous plAit un tRajet de volvic a Thenissey,TRIP,FRENCH,Volvic,Thenissey,
STT029437,Je voudrais euh enfin de Sainte-Maure - Noyant a Saint-Sébastien,TRIP,FRENCH,Sainte-Maure - Noyant,Saint-Sébastien,
STT097410,Merci d'avoir regarde cette video,UNKNOWN,UNKNOWN,,,
STT034227,Allez Le Vernet d'Ariège Castelnaudary,TRIP,FRENCH,Le Vernet d'Ariège,Castelnaudary,
STT060430,Round trip from Montereau to Saint-Laurent-de-la-Prée - Fouras,TRIP,ENGLISH,Montereau,Saint-Laurent-de-la-Prée - Fouras,
STT048451,Ben Étang-sur-Arroux puis Altkirch puis Muret,TRIP,FRENCH,Étang-sur-Arroux,Muret,Altkirch
STT040984,Un p'tit treein de Valence a Montreuil-sur-Ille,TRIP,FRENCH,Valence,Montreuil-sur-Ille,
STT024244,Je ouais veux euh en fait aller ouais de Urt [annonce] a Strazeele,TRIP,FRENCH,Urt,Strazeele,
STT096975,,UNKNOWN,UNKNOWN,,,
STT000053,Vas-y Vierzy a Trappes,TRIP,FRENCH,Vierzy,Trappes,
STT060799,I want to go from Le Teich to Le Creusot,TRIP,ENGLISH,Le Teich,Le Creusot,
STT035201,Duree hum du trajet cambrai ouais a russ euh hersbach hersbach,TRIP,FRENCH,Cambrai,Russ Hersbach,
STT056197,Departing from Villenouvelle arriving at Avesnes-sur-Helpe,TRIP,ENGLISH,Villenouvelle,Avesnes-sur-Helpe,
STT078245,Je voyage,NOT_TRIP,FRENCH,,,
STT049162,Genre Gambsheim La Roche-Maurice Ribécourt-Dreslincourt,TRIP,FRENCH,Gambsheim,Ribécourt-Dreslincourt,La Roche-Maurice
STT064070,Salida Les Clairières de Verneuil llegada Lothiers,TRIP,SPANISH,Les Clairières de Verneuil,Lothiers,
STT057351,What's the best way from Barr to Oulchy-Breny,TRIP,ENGLISH,Barr,Oulchy-Breny,
STT009181,Putain faut y aller de Boulainvilliers a Nanteuil - Saâcy,TRIP,FRENCH,Boulainvilliers,Nanteuil - Saâcy,
STT082813,D'accord,NOT_TRIP,FRENCH,,,
STT092602,Goodbye,NOT_TRIP,ENGLISH,,,
STT016514,Quand part le prochain train de Veuves - Monteaux a Fleurville - Pont-de-Vaux,TRIP,FRENCH,Veuves - Monteaux,Fleurville - Pont-de-Vaux,
STT009547,De Naucelle jusqu'a Fontaines - Mercurey,TRIP,FRENCH,Naucelle,Fontaines - Mercurey,
STT085447,Merci beaucoup,NOT_TRIP,FRENCH,,,
STT016066,C'est bon Saint-Égrève Saint-Robert a Saint-Rambert-en-Bugey,TRIP,FRENCH,Saint-Égrève Saint-Robert,Saint-Rambert-en-Bugey,
STT027115,Genre Dugny - La Courneuve T11 Mormant quoi,TRIP,FRENCH,Dugny - La Courneuve T11,Mormant,
STT082522,Ou sont les consignes,NOT_TRIP,FRENCH,,,
STT019068,saint-dié-des-vosges direction mauzac-et-grand-castang.,TRIP,FRENCH,Saint-Dié-des-Vosges,Mauzac-et-Grand-Castang,
STT067681,Ich mochte von Balsièges nach Saint-Gaudens uber Beaune fahren,TRIP,GERMAN,Balsièges,Saint-Gaudens,Beaune
STT014990,Mariage a paray-le-monial je pars de hirson écoles,TRIP,FRENCH,Hirson Écoles,Paray-le-Monial,
STT066773,Bitte von Paris Montparnasse nach Suèvres,TRIP,GERMAN,Paris Montparnasse,Suèvres,
STT048258,Cesson puis Bourg-Madame---,TRIP,FRENCH,Cesson,Chambly,Bourg-Madame
STT018211,Je vais a luçay-le-mâle depuit depuis --- [coupure],TRIP,FRENCH,Lacelle,Luçay-le-Mâle,
STT060583,How do I get from Avallon to Laroquebrou,TRIP,ENGLISH,Avallon,Laroquebrou,
STT039870,Duree du trajet Arnage a Les Trillers,TRIP,FRENCH,Arnage,Les Trillers,
STT027282,Le plus tot possible de Feuquières-Fressenneville a Wacquemoulin,TRIP,FRENCH,Feuquières-Fressenneville,Wacquemoulin,
STT038783,Quoi qu'il en soit lieusaint lieusaint - moissy a l'abbaye,TRIP,FRENCH,Lieusaint - Moissy,L'Abbaye,
STT097886,!!!,UNKNOWN,UNKNOWN,,,
STT068995,Treno da Gagny a Loriol-sur-Drôme via Voves,TRIP,ITALIAN,Gagny,Loriol-sur-Drôme,Voves
STT074685,Repete,NOT_TRIP,FRENCH,,,
STT026818,Saint-Julien - Clénay direction Montsûrs,TRIP,FRENCH,Saint-Julien - Clénay,Montsûrs,
STT081240,Nice de te rencontrer,NOT_TRIP,FRENCH,,,
STT086562,Quelle voie pour le train,NOT_TRIP,FRENCH,,,
STT000389,Quoi qu'il en soit Lourches a Sarrance,TRIP,FRENCH,Lourches,Sarrance,
STT019708,Faut qu'j'aille de Nanteuil - Saâcy a Neussargues,TRIP,FRENCH,Nanteuil - Saâcy,Neussargues,
STT098952,asdfghjkl,UNKNOWN,UNKNOWN,,,
STT008014,Urgence a Montereau de Sérifontaine,TRIP,FRENCH,Sérifontaine,Montereau,
STT035747,Pardon de enfin Couliboeuf a Bellevigny s'il vous plait,TRIP,FRENCH,Couliboeuf,Bellevigny,
STT069598,I want partir de Larche,TRIP,UNKNOWN,Larche,Paris Gare de Lyon,
STT014739,Y a-t-il un train de Salles-Courbatiès a Casino Lacroix Laval ?,TRIP,FRENCH,Salles-Courbatiès,Casino Lacroix Laval,
STT008335,Un billet pour Frouard,TRIP,FRENCH,,Frouard,
STT048973,Banyuls-sur-Mer puis Saint-Quentin en Yvelines - Montigny-le-Bretonneux puis Château-l'Évêque,TRIP,FRENCH,Banyuls-sur-Mer,Château-l'Évêque,Saint-Quentin en Yvelines - Montigny-le-Bretonneux
STT008892,Mariage a Chartrettes je pars de Orgon,TRIP,FRENCH,Orgon,Chartrettes,
STT078694,TGV,NOT_TRIP,FRENCH,,,
STT055676,Je veux passer par Cosne-Cours-sur-Loire pour aller de Le Grau-du-Roi a Limay,TRIP,FRENCH,Le Grau-du-Roi,Limay,Cosne-Cours-sur-Loire
STT095836,lalala,UNKNOWN,UNKNOWN,,,
STT032508,Allez on y va de Saint-Gilles-Croix-de-Vie a Laroche - Migennes,TRIP,FRENCH,Saint-Gilles-Croix-de-Vie,Laroche - Migennes,
STT076741,Repete,NOT_TRIP,FRENCH,,,
STT060415,Notre-Dame-d'Oé to Saint-Paul-de-Varax,TRIP,ENGLISH,Notre-Dame-d'Oé,Saint-Paul-de-Varax,
STT026552,J'aimerais bien aller de Givet a Lyon Vaise,TRIP,FRENCH,Givet,Lyon Vaise,
STT025585,Leval direction Farschviller,TRIP,FRENCH,Leval,Farschviller,
STT078866,T'as vu le match hier,NOT_TRIP,FRENCH,,,
STT012674,"J'aimerais aller, de marignier a bellignat",TRIP,FRENCH,Marignier,Bellignat,
STT072639,Je voyage,NOT_TRIP,FRENCH,,,
STT077482,Quel est ton nom,NOT_TRIP,FRENCH,,,
STT088030,Oui,NOT_TRIP,FRENCH,,,
STT025198,Vite un train de Razac-sur-l'Isle a Taconnaz,TRIP,FRENCH,Razac-sur-l'Isle,Taconnaz,
STT016357,J'dois partir de Saint-Thégonnec pour Champagnole,TRIP,FRENCH,Saint-Thégonnec,Champagnole,
STT092104,How does this work,NOT_TRIP,ENGLISH,,,
STT022236,voyagE de gunSbach - griesbach a blaNgy-Sur-teRnoise,TRIP,FRENCH,Gunsbach - Griesbach,Blangy-sur-Ternoise,
STT062680,Can I get a train from Vivonne to Chaponost via Quimper,TRIP,ENGLISH,Vivonne,Chaponost,Quimper
STT068518,Partenza Sevran Beaudottes arrivo Sablé-sur-Sarthe,TRIP,ITALIAN,Sevran Beaudottes,Sablé-sur-Sarthe,
STT011139,Je trace de Bibliothèque François Mitterrand a Saint-Geniès-de-Malgoirès,TRIP,FRENCH,Bibliothèque François Mitterrand,Saint-Geniès-de-Malgoirès,
STT043582,il y a des correspondances de villereversure a tantonville,TRIP,FRENCH,Villereversure,Tantonville,
STT039875,je voudrais euh enfin de bueil a la mothe-saint-héray,TRIP,FRENCH,Bueil,La Mothe-Saint-Héray,
STT023124,"Aujourd'hui Peillon-Ste-Thècle vers Bourgneuf-en-Retz,",TRIP,FRENCH,Peillon-Ste-Thècle,Bourgneuf-en-Retz,
STT045825,Billet Loriol-sur-Drôme Sarrance,TRIP,FRENCH,Loriol-sur-Drôme,Sarrance,
STT024978,Week-end a Cerizay depuis Goussainville,TRIP,FRENCH,Goussainville,Cerizay,
STT026464,Moi je vais de Bidarray Pont Noblia a Herbitzheim,TRIP,FRENCH,Bidarray Pont Noblia,Herbitzheim,
STT094958,Per favore,NOT_TRIP,ITALIAN,,,
STT078131,Repete,NOT_TRIP,FRENCH,,,
STT006756,Attends euh Moulis - Listrac Colomiers,TRIP,FRENCH,Moulis - Listrac,Colomiers,
STT019053,Oui genre oui euh Laragne-Montéglin a quoi Houlgate,TRIP,FRENCH,Laragne-Montéglin,Houlgate,
STT081110,Le train est annule,NOT_TRIP,FRENCH,,,
STT032411,je dois me rendre de amifontaine a saint-germain-au-mont-d'or,TRIP,FRENCH,Amifontaine,Saint-Germain-au-Mont-d'Or,
STT022696,Me rendre de Bois-Colombes a Pontarlier,TRIP,FRENCH,Bois-Colombes,Pontarlier,
STT046718,"Moi je vais ben de Fontenay-le-Fleury a Ingrandes sur Vienne, Thanks for watching.",TRIP,FRENCH,Fontenay-le-Fleury,Ingrandes sur Vienne,
STT046058,"ah oui dole corbehem,",TRIP,FRENCH,Dole,Corbehem,
STT032543,Donc donc buzy en béarn vers sainte-colombe septveilles,TRIP,FRENCH,Buzy en Béarn,Sainte-Colombe Septveilles,
STT031612,parti de Arvant vers Luc-en-Diois,TRIP,FRENCH,Arvant,Luc-en-Diois,
STT030727,Ben euh Sarliève - Cournon vers Bar-le-Duc,TRIP,FRENCH,Sarliève - Cournon,Bar-le-Duc,
STT077979,merci,NOT_TRIP,FRENCH,,,
STT065746,Ich brauche eine Verbindung von Saint-Senoux - Pléchâtel nach Meursault,TRIP,GERMAN,Saint-Senoux - Pléchâtel,Meursault,
STT081765,J'adore voyager,NOT_TRIP,FRENCH,,,
STT090847,Good evening,NOT_TRIP,ENGLISH,,,
STT092992,Good morning,NOT_TRIP,ENGLISH,,,
STT008041,Quand part le prochain train de Berthelming a Nomain-Ouvignies,TRIP,FRENCH,Berthelming,Nomain-Ouvignies,
STT051864,De Beau Marais vers Voreppe avec correspondance a Châteauroux,TRIP,FRENCH,Beau Marais,Voreppe,Châteauroux
STT020610,Bonsoir de Chinon a Varennes-sur-Allier,TRIP,FRENCH,Chinon,Varennes-sur-Allier,
STT057372,Hi I need to go from Montreuil sur Mer to Fouilloy,TRIP,ENGLISH,Montreuil sur Mer,Fouilloy,
STT023594,Faut que j'aille a ben Sévérac-d'Aveyron,TRIP,FRENCH,,Sévérac-d'Aveyron,
STT028856,Pour le boulot de La Plaine Stade de France - Saint-Denis - Aubervilliers a Montsoult - Maffliers,TRIP,FRENCH,La Plaine Stade de France - Saint-Denis - Aubervilliers,Montsoult - Maffliers,
STT092601,Good evening,NOT_TRIP,ENGLISH,,,
STT085605,La mer a Nice est belle,NOT_TRIP,FRENCH,,,
STT042108,Depuis Sarliève - Cournon jusqu'a Saint-Sulpice (Tarn),TRIP,FRENCH,Sarliève - Cournon,Saint-Sulpice (Tarn),
STT024243,Comment y aller de Sorgues - Châteauneuf-du-Pape a Port-la-Nouvelle,TRIP,FRENCH,Sorgues - Châteauneuf-du-Pape,Port-la-Nouvelle,
STT061532,How do I get from Chapeauroux to Masseret,TRIP,ENGLISH,Chapeauroux,Masseret,
STT088887,Merci,NOT_TRIP,FRENCH,,,
STT034402,Me rendre de Cattenières a Épierre - Saint-Léger,TRIP,FRENCH,Cattenières,Épierre - Saint-Léger,
STT021459,Je dois me rendre a Niolon,TRIP,FRENCH,,Niolon,
STT006790,Deplacement pro ... Houilles - Carrières-sur-Seine Ponthierry - Pringy,TRIP,FRENCH,Houilles - Carrières-sur-Seine,Ponthierry - Pringy,
STT025671,La je voudrais partir de La Fère pour Grand-Combe la Pise,TRIP,FRENCH,La Fère,Grand-Combe la Pise,
STT054512,Comment aller de Rosières-aux-Salines a Boussy-Saint-Antoine en passant par Générac,TRIP,FRENCH,Rosières-aux-Salines,Boussy-Saint-Antoine,Générac
STT003820,Quel TGV hum de Ranguin a enfin Aillevillers,TRIP,FRENCH,Ranguin,Aillevillers,
STT076462,Pardont,NOT_TRIP,FRENCH,,,
STT058859,Reserve from Lutterbach (Haut-Rhin) to Gargenville,TRIP,ENGLISH,Lutterbach (Haut-Rhin),Gargenville,
STT071032,Ou est le guichet,NOT_TRIP,FRENCH,,,
STT027042,C'est direct de Nogent-sur-Vernisson a Plaisir - Grignon,TRIP,FRENCH,Nogent-sur-Vernisson,Plaisir - Grignon,
STT095149,[musique],UNKNOWN,UNKNOWN,,,
STT068328,Un biglietto da Pontcharra - Saint-Forgeux a Saint-Léonard-de-Noblat,TRIP,ITALIAN,Pontcharra - Saint-Forgeux,Saint-Léonard-de-Noblat,
STT009090,Wesh Picquigny a Mortcerf,TRIP,FRENCH,Picquigny,Mortcerf,
STT011595,J'ai une reunion a Erdre Active depuis Haguenau,TRIP,FRENCH,Haguenau,Erdre Active,
STT093995,Wie funktioniert das,NOT_TRIP,GERMAN,,,
STT031375,Alors euh Lagny - Thorigny a Le Bras de Fer,TRIP,FRENCH,Lagny - Thorigny,Le Bras de Fer,
STT048907,aller de chaville - vélizy a étriché - châteauneuf avec un arret a champagne-sur-seine,TRIP,FRENCH,Chaville - Vélizy,Étriché - Châteauneuf,Champagne-sur-Seine
STT076725,Salut,NOT_TRIP,FRENCH,,,
STT093689,Por favor,NOT_TRIP,SPANISH,,,
STT038890,Putain faut y aller de Poissy a Montreuil-sur-Thérain,TRIP,FRENCH,Poissy,Montreuil-sur-Thérain,
STT098355,a,UNKNOWN,UNKNOWN,,,
STT097609,a,UNKNOWN,UNKNOWN,,,
STT018344,je Je parc de Chanteloup-les-Vignes pour alle a Ozoir-la-Ferrière,TRIP,FRENCH,Chanteloup-les-Vignes,Ozoir-la-Ferrière,
STT024101,Quoi qu'il en soit wihr-au-val - soultzbach a vendôme,TRIP,FRENCH,Wihr-au-Val - Soultzbach,Vendôme,
STT059811,Hi I need to go from Saint-Ouen-l'Aumône Liesse to Chocques,TRIP,ENGLISH,Saint-Ouen-l'Aumône Liesse,Chocques,
STT079498,Non,NOT_TRIP,FRENCH,,,
STT043382,J'aimerais bien aller de Buzy en Béarn a Luxeuil-les-Bains,TRIP,FRENCH,Buzy en Béarn,Luxeuil-les-Bains,
STT062556,I want to go from Plouaret Trégor to Saint-Rambert-en-Bugey through Avion,TRIP,ENGLISH,Plouaret Trégor,Saint-Rambert-en-Bugey,Avion
STT046874,TER pour Mérens-les-Vals,TRIP,FRENCH,,Mérens-les-Vals,
STT064876,De Hazebrouck a Reichshoffen por favor,TRIP,SPANISH,Hazebrouck,Reichshoffen,
STT075424,Je n'aime pas voyager,NOT_TRIP,FRENCH,,,
STT008710,On va a Alleyras,TRIP,FRENCH,,Alleyras,
STT069025,I want aller a Roppenheim,TRIP,UNKNOWN,,Roppenheim,
STT012310,Bref Villiers Montbarbin a Saint-Denis-des-Murs,TRIP,FRENCH,Villiers Montbarbin,Saint-Denis-des-Murs,
STT095469,zzzzz,UNKNOWN,UNKNOWN,,,
STT062944,Ticket from Koenigsmacker to Meymac stopping at Pont de Bois,TRIP,ENGLISH,Koenigsmacker,Meymac,Pont de Bois
STT094002,Hallo,NOT_TRIP,GERMAN,,,
STT088428,Bonne en fait journee,NOT_TRIP,FRENCH,,,
STT058520,I need to travel from Mothern to Chenevières,TRIP,ENGLISH,Mothern,Chenevières,
STT099129,   ,UNKNOWN,UNKNOWN,,,
STT048782,train de sallanches - combloux - megève a tonneins passant par saint-émilion,TRIP,FRENCH,Sallanches - Combloux - Megève,Tonneins,Saint-Émilion
STT041336,Je souhaite aller de Montry - Condé a Sainte-Pazanne,TRIP,FRENCH,Montry - Condé,Sainte-Pazanne,
STT051369,"De Garancières - La Queue vers Mussidan avec correspondance a Saint-Gervais-les-Bains Le Fayet,",TRIP,FRENCH,Garancières - La Queue,Mussidan,Saint-Gervais-les-Bains Le Fayet
STT040013,De Pierrelaye jusqu'a Sarre-Union,TRIP,FRENCH,Pierrelaye,Sarre-Union,
STT004293,Bonsoir de Pontcharra - Saint-Forgeux a Clermont La Rotonde,TRIP,FRENCH,Pontcharra - Saint-Forgeux,Clermont La Rotonde,
STT018828,Je file de meuland - hardricourt a roquebrune-cap-martin,TRIP,FRENCH,Meulan - Hardricourt,Roquebrune-Cap-Martin,
STT072625,Y a-t-il un restaurant,NOT_TRIP,FRENCH,,,
STT075417,Je voudrais,NOT_TRIP,FRENCH,,,
STT039382,Ouais donc Dreux a Gandrange - Amnéville,TRIP,FRENCH,Dreux,Gandrange - Amnéville,
STT032360,Je pars de Mézidon-Canon pour aller a Lizy-sur-Ourcq,TRIP,FRENCH,Mézidon-Canon,Lizy-sur-Ourcq,
STT056785,One way from Coucy-lès-Eppes to Châteaulin,TRIP,ENGLISH,Coucy-lès-Eppes,Châteaulin,
STT080592,Itineraire,NOT_TRIP,FRENCH,,,
STT041381,Visite a Ermont - Eaubonne je pars de Watten - Éperlecques,TRIP,FRENCH,Watten - Éperlecques,Ermont - Eaubonne,
STT031222,Genre ben je voila pars de Baillargues pour quoi aller a Montreuil sur Mer,TRIP,FRENCH,Baillargues,Montreuil sur Mer,
STT038703,tranquille Tranquille Orchies vers en fait Chauny,TRIP,FRENCH,Orchies,Chauny,
STT038839,S'il vous plet un trajaist de Saint-Antoine-de-Breuilh a Plaisir - Grignon,TRIP,FRENCH,Saint-Antoine-de-Breuilh,Plaisir - Grignon,
STT050728,Je veux pacser par Caudry pour aller de Vions - Chanaz a Saint-Geniès-de-Malgoirès,TRIP,FRENCH,Vions - Chanaz,Saint-Geniès-de-Malgoirès,Caudry
STT033284,Le plus rapide de Pont du Garigliano - Hôpital Européen Georges Pompidou a Miraumont,TRIP,FRENCH,Pont du Garigliano - Hôpital Européen Georges Pompidou,Miraumont,
STT080930,Tu parles anglais,NOT_TRIP,FRENCH,,,
STT026647,Pardon de Troyes a Penne-d'Agenais s'il vous plait.,TRIP,FRENCH,Troyes,Penne-d'Agenais,
STT037641,S'il vous plait bon un donc trajet de Rosny Bois Perrier a ben Arles,TRIP,FRENCH,Rosny Bois Perrier,Arles,
STT074819,Aujourd'hui,NOT_TRIP,FRENCH,,,
STT069464,Un ticket from Étampes to Champlan,TRIP,UNKNOWN,Étampes,Champlan,
STT083325,Je n'ai pas compris,NOT_TRIP,FRENCH,,,
STT019853,M'faut un train de Neuillé-Pont-Pierre a Bellegarde-sur-Valserine.,TRIP,FRENCH,Neuillé-Pont-Pierre,Bellegarde-sur-Valserine,
STT073940,Train,NOT_TRIP,FRENCH,,,
STT007500,Du coup je vais de Le Coudray-Montceaux a Bourg-en-Bresse,TRIP,FRENCH,Le Coudray-Montceaux,Bourg-en-Bresse,
STT052739,Demain de Corcy a Belfort - Montbéliard TGV via Saint-Joseph le Castellas,TRIP,FRENCH,Corcy,Belfort - Montbéliard TGV,Saint-Joseph le Castellas
STT074361,Tu es un robot,NOT_TRIP,FRENCH,,,
STT051326,De Bourgoin-Jallieu a Bruges en passant par Les Tines,TRIP,FRENCH,Bourgoin-Jallieu,Bruges,Les Tines
STT059550,Book a ticket from Munster Badischhof to La Tour-de-Salvagny,TRIP,ENGLISH,Munster Badischhof,La Tour-de-Salvagny,
STT074304,Je vous en prie,NOT_TRIP,FRENCH,,,
STT063902,Salida Orry-la-Ville - Coye llegada Pleyber-Christ,TRIP,SPANISH,Orry-la-Ville - Coye,Pleyber-Christ,
STT007391,Simple Bénesse-Maremne a Gièvres,TRIP,FRENCH,Bénesse-Maremne,Gièvres,
STT046591,Je ben voudrais alors aller a quoi Vendôme,TRIP,FRENCH,,Vendôme,
STT036117,Euh attendez Gravigny Balizy a Troyes,TRIP,FRENCH,Gravigny Balizy,Troyes,
STT089741,Les billets sont chers,NOT_TRIP,FRENCH,,,
STT083134,Genial,NOT_TRIP,FRENCH,,,
STT068230,Da Brou a Saint-Lô per favore,TRIP,ITALIAN,Brou,Saint-Lô,
STT070853,Les trains sont souvent en retard,NOT_TRIP,FRENCH,,,
STT014748,"Bordel je dois aller de, de Novillars a genre Hombourg-Budange",TRIP,FRENCH,Novillars,Hombourg-Budange,
STT088948,J'adore voyager,NOT_TRIP,FRENCH,,,
STT086763,Je n'aime pas voyager,NOT_TRIP,FRENCH,,,
STT070966,La SNCF c'est pas mal,NOT_TRIP,FRENCH,,,
STT099191,aaaaaaaa,UNKNOWN,UNKNOWN,,,
STT016335,Putain faut y aller de Le Monastier-Pin-Moriès a Bollwiller,TRIP,FRENCH,Le Monastier-Pin-Moriès,Bollwiller,
STT062931,Journey from Achères Ville to Flers with connection at Bibliothèque François Mitterrand,TRIP,ENGLISH,Achères Ville,Flers,Bibliothèque François Mitterrand
STT037380,C'est possible d'go de L'Isle-Jourdain a Orry-la-Ville - Coye,TRIP,FRENCH,L'Isle-Jourdain,Orry-la-Ville - Coye,
STT032544,Un train pour Pougues-les-Eaux,TRIP,FRENCH,,Pougues-les-Eaux,
STT025620,Lundi etn fett de Méroux a heaint Carnoët - Locarn,TRIP,FRENCH,Méroux,Carnoët - Locarn,
STT065972,Verbindung Baillargues Steinbourg,TRIP,GERMAN,Baillargues,Steinbourg,
STT008949,Jusqu'a La Bassée - Violaines,TRIP,FRENCH,,La Bassée - Violaines,
STT069376,Train de Crécy-la-Chapelle to Namps - Quevauvillers,TRIP,UNKNOWN,Crécy-la-Chapelle,Namps - Quevauvillers,
STT080461,Au revoir,NOT_TRIP,FRENCH,,,
STT094044,Ich verstehe nicht,NOT_TRIP,GERMAN,,,
STT001159,Visite a Forbach je pars de Tournan-en-Brie,TRIP,FRENCH,Tournan-en-Brie,Forbach,
STT024640,Euh je voudrais aller... de Martres-Tolosane a Pontrieux,TRIP,FRENCH,Martres-Tolosane,Pontrieux,
STT030674,Vacances de Chantenay-Saint-Imbert à Connerré - beillé Beillé,TRIP,FRENCH,Chantenay-Saint-Imbert,Connerré - Beillé,
STT077051,C'est super,NOT_TRIP,FRENCH,,,
STT082468,Peut-etre,NOT_TRIP,FRENCH,,,
STT093166,Adios,NOT_TRIP,SPANISH,,,
STT008732,Hep Barsac vers Azay-sur-Cher,TRIP,FRENCH,Barsac,Azay-sur-Cher,
STT083034,Non,NOT_TRIP,FRENCH,,,
STT096963,lalala,UNKNOWN,UNKNOWN,,,
STT051951,Bonjour je voudrais aller de Entzheim Aéroport a Fontaines - Mercurey en passant par Épinal,TRIP,FRENCH,Entzheim Aéroport,Fontaines - Mercurey,Épinal
STT072524,Le vin de Bordeaux est bon,NOT_TRIP,FRENCH,,,
STT004573,Faut que j'aille de Invalides a Brunoy,TRIP,FRENCH,Invalides,Brunoy,
STT080646,"Nice de te, rencontrer",NOT_TRIP,FRENCH,,,
STT036094,Je me rends a Luant depuis Blanzy,TRIP,FRENCH,Blanzy,Luant,
STT059369,Journey from Pagny-le-Château to Pornic,TRIP,ENGLISH,Pagny-le-Château,Pornic,
STT098853,Merci d'avoir regarde cette video,UNKNOWN,UNKNOWN,,,
STT068748,Vado da Saint-Jean-Pied-de-Port a Donjeux,TRIP,ITALIAN,Saint-Jean-Pied-de-Port,Donjeux,
STT030673,A quelle heure le train de Bonneval a Matzenheim,TRIP,FRENCH,Bonneval,Matzenheim,
STT042354,Bonne journee et de Haybes a Allée Royale,TRIP,FRENCH,Haybes,Allée Royale,
STT069954,I want partir de Pomas,TRIP,UNKNOWN,Pomas,La Fresnais,
STT004379,Est-ce qu'il y a un train de Vauzelles a Vernouillet - Verneuil,TRIP,FRENCH,Vauzelles,Vernouillet - Verneuil,
STT093042,Buenos dias,NOT_TRIP,SPANISH,,,
STT088258,Wifi gratuit gratuit,NOT_TRIP,FRENCH,,,
STT066401,Gibt es einen Zug von Couëron nach Saint-Brieuc,TRIP,GERMAN,Couëron,Saint-Brieuc,
STT034310,Il mE faut un trAin De cantIn a vougeot - gilly-lès-cîteaux,TRIP,FRENCH,Cantin,Vougeot - Gilly-lès-Cîteaux,
STT023464,Tiens Épanvilliers vers Rambouillet,TRIP,FRENCH,Épanvilliers,Rambouillet,
STT099527,   ,UNKNOWN,UNKNOWN,,,
STT079160,Tu es qui,NOT_TRIP,FRENCH,,,
STT052538,Je voudrait euh de janzé a viviez - decazeville via bogny-cur-meuse,TRIP,FRENCH,Janzé,Viviez - Decazeville,Bogny-sur-Meuse
STT024687,Le moins cher de Toulon a Les Cabannes,TRIP,FRENCH,Toulon,Les Cabannes,
STT094469,Danke,NOT_TRIP,GERMAN,,,
STT071572,A quelle voie,NOT_TRIP,FRENCH,,,
STT046385,Intercites pour Étriché - Châteauneuf,TRIP,FRENCH,,Étriché - Châteauneuf,
STT074894,De rien,NOT_TRIP,FRENCH,,,
STT058501,Is there a train from La Bassée - Violaines to Niort,TRIP,ENGLISH,La Bassée - Violaines,Niort,
STT019924,TER pour Walheim,TRIP,FRENCH,,Walheim,
STT076990,aller,NOT_TRIP,FRENCH,,,
STT063973,Como llego de Fourchambault a La Ciotat - Ceyreste,TRIP,SPANISH,Fourchambault,La Ciotat - Ceyreste,
STT073273,Tres bien merci,NOT_TRIP,FRENCH,,,
STT088541,Je voudrais,NOT_TRIP,FRENCH,,,
STT022026,Faut que j'aille de marseille-en-beauvaisis a broons,TRIP,FRENCH,Marseille-en-Beauvaisis,Broons,
STT017134,Le meilleur trajet de Cahors a Grigny le Sablon,TRIP,FRENCH,Cahors,Grigny le Sablon,
STT050878,Urgent de Évron a Wacquemoulin via Pont d'Ardres,TRIP,FRENCH,Évron,Wacquemoulin,Pont d'Ardres
STT080584,Tu es une IA,NOT_TRIP,FRENCH,,,
STT096180,Merci d'avoir regarde cette video,UNKNOWN,UNKNOWN,,,
STT079426,C'est trop cher,NOT_TRIP,FRENCH,,,
STT038384,Je file de Amagne - Lucquy a Die,TRIP,FRENCH,Amagne - Lucquy,Die,
STT079186,Quoi de neuf,NOT_TRIP,FRENCH,,,
STT035069,Destination Le Bugue,TRIP,FRENCH,,Le Bugue,
STT093492,Gracias,NOT_TRIP,SPANISH,,,
STT063398,Un billete de Bellegarde-sur-Valserine a Moulin Galant,TRIP,SPANISH,Bellegarde-sur-Valserine,Moulin Galant,
STT076018,Je voudrais,NOT_TRIP,FRENCH,,,
STT020568,Style Balagny Cenr-Épin Éragny - Neuville Abonnez-vous a notre chaine.,TRIP,FRENCH,Balagny Saint-Épin,Éragny - Neuville,
STT070127,J'ai rencontre Marseille hier,NOT_TRIP,FRENCH,,,
STT057583,I want a train from Les Houches to Arches,TRIP,ENGLISH,Les Houches,Arches,
STT083264,Strasbourg et l'Alsace,NOT_TRIP,FRENCH,,,
STT049504,Hmm Montreux-Vieux puis euh Avord puis Hoerdt,TRIP,FRENCH,Montreux-Vieux,Hoerdt,Avord
STT040238,Direction lavoûte-sur-loire,TRIP,FRENCH,,Lavoûte-sur-Loire,
STT041282,Week-end a Margival depuis Bas Évette,TRIP,FRENCH,Bas Évette,Margival,
STT083791,C'est super,NOT_TRIP,FRENCH,,,
STT045438,"Moi j'vais de Fourmies a Willer-sur-Thur,",TRIP,FRENCH,Fourmies,Willer-sur-Thur,
STT064446,Hay trenes de Morbier a Mesvres,TRIP,SPANISH,Morbier,Mesvres,
STT003219,Train de Pontcharra - Saint-Forgeux a Blanquefort,TRIP,FRENCH,Pontcharra - Saint-Forgeux,Blanquefort,
STT007017,Je vais a vaucresson depuis vénissieux,TRIP,FRENCH,Vénissieux,Vaucresson,
