sentence_id,sentence,intent,language,departure,destination,intermediate
STT004678,Bon alors de Entzheim Aéroport a Gevrey-Chambertin,TRIP,FRENCH,Entzheim Aéroport,Gevrey-Chambertin,
STT024244,Je ouais veux euh en fait aller ouais de Urt [annonce] a Strazeele,TRIP,FRENCH,Urt,Strazeele,
STT085287,Demain,NOT_TRIP,FRENCH,,,
STT095209,Un train de...,UNKNOWN,UNKNOWN,,,
STT044368,j'veux y aller de écouen - ézanville a le bouscat - saint-germaine,TRIP,FRENCH,Écouen - Ézanville,Le Bouscat - Saint-Germaine,
STT097525,[???],UNKNOWN,UNKNOWN,,,
STT003770,Siouplait de Saint-Gratien a Colombes,TRIP,FRENCH,Saint-Gratien,Colombes,
STT094557,Non capisco,NOT_TRIP,ITALIAN,,,
STT044794,Quel train pour aller de Épernon a Joinville,TRIP,FRENCH,Épernon,Joinville,
STT049465,C'est possible de passer par Régny pour aller de Villers-Bretonneux a Chanteloup-les-Vignes,TRIP,FRENCH,Villers-Bretonneux,Chanteloup-les-Vignes,Régny
STT096673,... et voila,UNKNOWN,UNKNOWN,,,
STT078225,Quand arrive le prochain train,NOT_TRIP,FRENCH,,,
STT055291,Demain de Bléré - La Croix a Compans via Audruicq,TRIP,FRENCH,Bléré - La Croix,Compans,Audruicq
STT072689,Un train,NOT_TRIP,FRENCH,,,
STT068233,Un biglietto da Domont a Caulnes,TRIP,ITALIAN,Domont,Caulnes,
STT089708,Nancy est ma soeur,NOT_TRIP,FRENCH,,,
STT002407,Il y a des correspondances de Saint-Pierre-d'Albigny a Volvic,TRIP,FRENCH,Saint-Pierre-d'Albigny,Volvic,
STT051669,Euh de Aillevillers a Janzé bah en enfin passant par Ormoy-Villers,TRIP,FRENCH,Aillevillers,Janzé,Ormoy-Villers
STT066441,Zug von Écouen - Ézanville nach Évian-les-Bains,TRIP,GERMAN,Écouen - Ézanville,Évian-les-Bains,
STT077452,Excuse-moi,NOT_TRIP,FRENCH,,,
STT004681,Direct Sainte-Anne Saint-Chéron,TRIP,FRENCH,Sainte-Anne,Saint-Chéron,
STT013470,Euh attendez Douzillac a Saint-Martin-de-Crau,TRIP,FRENCH,Douzillac,Saint-Martin-de-Crau,
STT072481,Demain,NOT_TRIP,FRENCH,,,
STT098876,xyz,UNKNOWN,UNKNOWN,,,
STT042913,Bordel je dois aller de Taconnaz a Neuvic,TRIP,FRENCH,Taconnaz,Neuvic,
STT096729,Un train de...,UNKNOWN,UNKNOWN,,,
STT017073,Bordel je dois aller de Wissembourg a Fontaines - genre Mercurey,TRIP,FRENCH,Wissembourg,Fontaines - Mercurey,
STT082461,Quoi de neuf,NOT_TRIP,FRENCH,,,
STT046050,Bon alors de Vivonne a Mayet,TRIP,FRENCH,Vivonne,Mayet,
STT000927,Meximieux hum - Pérouges en fait Pierre-Bénite,TRIP,FRENCH,Meximieux - Pérouges,Pierre-Bénite,
STT041427,J'dois partir de Aubagne pour La Loupe,TRIP,FRENCH,Aubagne,La Loupe,
STT006080,Hop Steaintbourg a biarritz Biarritz,TRIP,FRENCH,Steinbourg,Biarritz,
STT059278,A ticket from Le Bugue to Morlaix,TRIP,ENGLISH,Le Bugue,Morlaix,
STT053466,Urgent de Bischwiller a Le Thor via Châtelaillon-Plage,TRIP,FRENCH,Bischwiller,Le Thor,Châtelaillon-Plage
STT018754,Partir de Moulins sur Allier vers Castres,TRIP,FRENCH,Moulins sur Allier,Castres,
STT003260,Wesh Scherwiller a Ollioules - Sanary-sur-Mer,TRIP,FRENCH,Scherwiller,Ollioules - Sanary-sur-Mer,
STT038364,Comment y aller de Groc Noyer Saint-Prix a Pougny - Chancy,TRIP,FRENCH,Gros Noyer Saint-Prix,Pougny - Chancy,
STT030089,Y a-t-il un... un train de Bourg-Madame a Vonnas ?,TRIP,FRENCH,Bourg-Madame,Vonnas,
STT082523,Ok,NOT_TRIP,FRENCH,,,
STT082212,Le TGV va vite,NOT_TRIP,FRENCH,,,
STT084068,Je veux aller,NOT_TRIP,FRENCH,,,
STT035650,Allez on y va de Montreuil-sur-Thérain a Port-de-Bouc,TRIP,FRENCH,Montreuil-sur-Thérain,Port-de-Bouc,
STT012348,Je veux me rendre a Les Perrières en partant de Longecourt-en-Plaine,TRIP,FRENCH,Longecourt-en-Plaine,Les Perrières,
STT025419,Wesh Montceau-les-Mines a Limoux Flassian,TRIP,FRENCH,Montceau-les-Mines,Limoux Flassian,
STT078935,Wifi gratuit,NOT_TRIP,FRENCH,,,
STT011806,J'aimerais un billet de Flavy-le-Martel a Boissise-le-Roi,TRIP,FRENCH,Flavy-le-Martel,Boissise-le-Roi,
STT023071,Bon bon Peyrehorade Ham-en-Artois,TRIP,FRENCH,Peyrehorade,Ham-en-Artois,
STT070426,Aujourd'hui,NOT_TRIP,FRENCH,,,
STT073101,Nice de te rencontrer,NOT_TRIP,FRENCH,,,
STT048045,billait Puteaux Cuinchy via Les Clairières de Verneuil,TRIP,FRENCH,Puteaux,Cuinchy,Les Clairières de Verneuil
STT082482,C'est scantdaleux,NOT_TRIP,FRENCH,,,
STT080839,Oui,NOT_TRIP,FRENCH,,,
STT044722,Je file a Saint-Nazaire,TRIP,FRENCH,,Saint-Nazaire,
STT044796,Aller a Villeneuve-Saint-Georges pour les vacances de Saint-Fargeau-Ponthierry,TRIP,FRENCH,Saint-Fargeau-Ponthierry,Villeneuve-Saint-Georges,
STT044201,Alors alors Ille-sur-Têt à Saint-Gilles Lycée Haut-Rhin,TRIP,FRENCH,Ille-sur-Têt,Saint-Gilles Lycée Haut-Rhin,
STT031750,Ce soir Appilly a Nieul,TRIP,FRENCH,Appilly,Nieul,
STT017506,dis hmm donc schwindratzheim a bon breuil - alors romain,TRIP,FRENCH,Schwindratzheim,Breuil - Romain,
STT063300,Por favor de Saint-Martin d'Étampes a Vayres,TRIP,SPANISH,Saint-Martin d'Étampes,Vayres,
STT039928,Quel TGV de Bagnols - Chadenet a Le Chénay Gagny,TRIP,FRENCH,Bagnols - Chadenet,Le Chénay Gagny,
STT046723,Rapide Blaisy-Bas a Pointe de Grave,TRIP,FRENCH,Blaisy-Bas,Pointe de Grave,
STT012694,biyé canry-sur-Nied Bellac,TRIP,FRENCH,Sanry-sur-Nied,Bellac,
STT043967,Je vous remercie de Gunsbach - Griesbach a Thuès Carença,TRIP,FRENCH,Gunsbach - Griesbach,Thuès Carença,
STT074970,quelle voie voie pour le train,NOT_TRIP,FRENCH,,,
STT072886,J'ai perdu mon billet,NOT_TRIP,FRENCH,,,
STT021711,La je voudrais partir de Theillay pour Beuvrages,TRIP,FRENCH,Theillay,Beuvrages,
STT047969,Savigny-sur-Orge puis Varades - Saint-Florent le Vieil puis Campagnac - Saint-Geniez,TRIP,FRENCH,Savigny-sur-Orge,Campagnac - Saint-Geniez,Varades - Saint-Florent le Vieil
STT086873,Aide moi,NOT_TRIP,FRENCH,,,
STT010130,quelle ligne ligne de montfort-sur-meu a chaumont-en-vexin,TRIP,FRENCH,Montfort-sur-Meu,Chaumont-en-Vexin,
STT068448,Vorrei andare da Feurs a Caudéran Mérignac,TRIP,ITALIAN,Feurs,Caudéran Mérignac,
STT024104,Voila hum je veux aller en fait de Landébia a euh Veuves - Monteaux,TRIP,FRENCH,Landébia,Veuves - Monteaux,
STT002230,J'aimerais aller de Aiguebelle a Revin,TRIP,FRENCH,Aiguebelle,Revin,
STT002058,Quel TER de Nantes a Le Chénay Gagny,TRIP,FRENCH,Nantes,Le Chénay Gagny,
STT057418,One way from Corbie to Brimeux,TRIP,ENGLISH,Corbie,Brimeux,
STT031652,Pour moi c'est Cessieu a Saint-Médard-d'Eyrans,TRIP,FRENCH,Cessieu,Saint-Médard-d'Eyrans,
STT000788,J'veux y aller de Cerizay a Teillé,TRIP,FRENCH,Cerizay,Teillé,
STT074572,Comment ca va,NOT_TRIP,FRENCH,,,
STT035065,Ah oui Vivoin - Beaumont Surdon,TRIP,FRENCH,Vivoin - Beaumont,Surdon,
STT084073,Ou sont les toilettes,NOT_TRIP,FRENCH,,,
STT067351,Ich fahre von Pau nach Saillans,TRIP,GERMAN,Pau,Saillans,
STT019118,Vers Paris Montparnasse,TRIP,FRENCH,,Paris Montparnasse,
STT092667,Hello,NOT_TRIP,ENGLISH,,,
STT003133,Je souhaite aller de Vic-le-Comte a Clion-sur-Seugne,TRIP,FRENCH,Vic-le-Comte,Clion-sur-Seugne,
STT064190,Me gustaria ir de Longueil-Sainte-Marie a Saint-Avold,TRIP,SPANISH,Longueil-Sainte-Marie,Saint-Avold,
STT060462,Hello train from Maurs to Ollioules - Sanary-sur-Mer,TRIP,ENGLISH,Maurs,Ollioules - Sanary-sur-Mer,
STT047010,Siouplait de Sarrance à Voutré,TRIP,FRENCH,Sarrance,Voutré,
STT033526,C'est hein bon Cheilly-lès-Maranges voila a en fait Saint-Vit,TRIP,FRENCH,Cheilly-lès-Maranges,Saint-Vit,
STT075935,Bonne journee,NOT_TRIP,FRENCH,,,
STT051286,Y a-t-il un train de La Norville - Saint-Germain-lès-Arpajon...,TRIP,FRENCH,La Norville - Saint-Germain-lès-Arpajon,Nanteuil-le-Haudouin,Beauvoir-sur-Niort
STT022108,Vacances de Argentière a Croix du Prince...,TRIP,FRENCH,Argentière,Croix du Prince,
STT062217,Ticket from Busseau sur Creuse to Oudon stopping at Cherbourg-en-Cotentin,TRIP,ENGLISH,Busseau sur Creuse,Oudon,Cherbourg-en-Cotentin
STT050377,S'il vous plait de Louroux-de-Bouble a Chambourg-sur-Indre via Wallers,TRIP,FRENCH,Louroux-de-Bouble,Chambourg-sur-Indre,Wallers
STT018748,En fait je vais de Montescourt-Lizerolles à Saint-Leu-d'Esserent,TRIP,FRENCH,Montescourt-Lizerolles,Saint-Leu-d'Esserent,
STT004743,Bordel je dois aller de Elbeuf - Saint-Aubin a Artix,TRIP,FRENCH,Elbeuf - Saint-Aubin,Artix,
STT085226,Hey,NOT_TRIP,FRENCH,,,
STT021549,Ah oui Parempuyre Auffay ---,TRIP,FRENCH,Parempuyre,Auffay,
STT010348,Billet Gourland Beaucaire,TRIP,FRENCH,Gourland,Beaucaire,
STT007988,Quand part le prochain prochain trin de Sedan a Amilly Ouerray,TRIP,FRENCH,Sedan,Amilly Ouerray,
STT041472,Merci de me trouver un trajet de Npuzonville a Villars-les-Dombes,TRIP,FRENCH,Nouzonville,Villars-les-Dombes,
STT063074,Por favor de Évry Val de Seine a Dole,TRIP,SPANISH,Évry Val de Seine,Dole,
STT009033,Un un train de Malansac a Pavilly,TRIP,FRENCH,Malansac,Pavilly,
STT051677,Jet voudrais aller de Brionne a Garches - Marnes-la-Cocette en pasant par Clisson,TRIP,FRENCH,Brionne,Garches - Marnes-la-Coquette,Clisson
STT063641,Hay trenes de Biganos Facture a Avenue Foch,TRIP,SPANISH,Biganos Facture,Avenue Foch,
STT006959,1 billet de Les Moussoux a Rue,TRIP,FRENCH,Les Moussoux,Rue,
STT071963,Station,NOT_TRIP,FRENCH,,,
STT090380,Thank you,NOT_TRIP,ENGLISH,,,
STT081243,Je voyage,NOT_TRIP,FRENCH,,,
STT075270,Les trains sont souvent en retard,NOT_TRIP,FRENCH,,,
STT060449,Hi I need to go from Besançon Franche-Comté TGV to Vions - Chanaz,TRIP,ENGLISH,Besançon Franche-Comté TGV,Vions - Chanaz,
STT015425,Bon euh je pars de Pommevic pour Weyersheim,TRIP,FRENCH,Pommevic,Weyersheim,
STT033665,Comment y aller de Villeherviers a Méru,TRIP,FRENCH,Villeherviers,Méru,
STT083384,Ou est le guichet,NOT_TRIP,FRENCH,,,
STT040484,Hop Rassuen a Cantin,TRIP,FRENCH,Rassuen,Cantin,
STT063301,Quiero ir de Maule a Bléré - La Croix,TRIP,SPANISH,Maule,Bléré - La Croix,
STT003263,Bah de Albias a Tournemire - Roquefort,TRIP,FRENCH,Albias,Tournemire - Roquefort,
STT037078,Bon euh je pars de Le Chénay Gagny pour Janzé,TRIP,FRENCH,Le Chénay Gagny,Janzé,
STT021747,mAUVEs-sur-lOirE Puis viRieu-le-grand - bellEy,TRIP,FRENCH,Mauves-sur-Loire,Virieu-le-Grand - Belley,
STT032327,je voudRais prendre un Train de sainT-oMer-en-chausSéE a cAhoRs,TRIP,FRENCH,Saint-Omer-en-Chaussée,Cahors,
STT083023,Comment ca va,NOT_TRIP,FRENCH,,,
STT073461,Quoi,NOT_TRIP,FRENCH,,,
STT016475,Comment ca s'appelle enphin euh alors L'Etandg les hum Sablons,TRIP,FRENCH,L'Etang les Sablons,Nevers,
STT023197,Ben je veux aller de Dompierre-sur-Helpe a Arrou,TRIP,FRENCH,Dompierre-sur-Helpe,Arrou,
STT097742,???,UNKNOWN,UNKNOWN,,,
STT050697,De Chalais a Perpignan en passant par Farébersviller,TRIP,FRENCH,Chalais,Perpignan,Farébersviller
STT099687,---,UNKNOWN,UNKNOWN,,,
STT034874,Euh attendez Leilly Charpenay a Morlaix,TRIP,FRENCH,Lentilly Charpenay,Morlaix,
STT000083,Demain de Le Tréport - Mers-les-Bains a Ondres,TRIP,FRENCH,Le Tréport - Mers-les-Bains,Ondres,
STT017524,La Fontaihe Maule,TRIP,FRENCH,La Fontaine,Maule,
STT013370,Comment aller de Faulquemont a Saint-Nom-la-Bretèche Forêt de Marly T13 ?,TRIP,FRENCH,Faulquemont,Saint-Nom-la-Bretèche Forêt de Marly T13,
STT047604,"Euh de BonNeMaiN, a cheVrières en paSsAnt par tarare",TRIP,FRENCH,Bonnemain,Chevrières,Tarare
STT035277,Euh en fait de Seclin a Les Cauquillous,TRIP,FRENCH,Seclin,Les Cauquillous,
STT007236,Je file a Luc,TRIP,FRENCH,,Luc,
STT073895,Mon ami Lyon va bien,NOT_TRIP,FRENCH,,,
STT007086,Ouais donc Vitrolles Aéroport Marseille Provence a Saint-Erme-Outre-et-Ramecourt,TRIP,FRENCH,Vitrolles Aéroport Marseille Provence,Saint-Erme-Outre-et-Ramecourt,
STT039450,Duree du trajet Dardilly Le Jubin a Lamanon,TRIP,FRENCH,Dardilly Le Jubin,Lamanon,
STT025488,hargicourt [silence] - GEnre pieRrepOnt bon esvres suR IndRE,TRIP,FRENCH,Hargicourt - Pierrepont,Esvres sur Indre,
STT092350,What time is it,NOT_TRIP,ENGLISH,,,
STT020919,faudrait que je parte de la chapelle centre pour le monastier-pin-moriès,TRIP,FRENCH,La Chapelle Centre,Le Monastier-Pin-Moriès,
STT090180,Thanks,NOT_TRIP,ENGLISH,,,
STT026707,haguenau enfin - alors tarascon,TRIP,FRENCH,Haguenau,Tarascon,
STT039995,Faut y aller de Les Pavillons-sous-Bois a Enghien-les-Bains,TRIP,FRENCH,Les Pavillons-sous-Bois,Enghien-les-Bains,
STT042232,Jusqu'a Saint-Louis,TRIP,FRENCH,,Saint-Louis,
STT028340,Ca s'rait bien d'aller de Lancey a Larche,TRIP,FRENCH,Lancey,Larche,
STT019649,Maintenant de Trappes a La Réole,TRIP,FRENCH,Trappes,La Réole,
STT041409,je ouaiS VoyAge from heiN LuC a---,TRIP,FRENCH,Luc,Auneau,
STT039890,Enterrement a Gros Noyer tu vois Saint-Prix donc depuis Poussay,TRIP,FRENCH,Poussay,Gros Noyer Saint-Prix,
STT024998,Retour a Jaux depuis La Défense Grande Arche RER E,TRIP,FRENCH,La Défense Grande Arche RER E,Jaux,
STT096050,aaaaaaaa,UNKNOWN,UNKNOWN,,,
STT063453,Tren de Montchanin a Moirans,TRIP,SPANISH,Montchanin,Moirans,
STT054652,faut que j'aille de balagny saint-épin a sainte-eulalie - carbon-blanc via mont de terre,TRIP,FRENCH,Balagny Saint-Épin,Sainte-Eulalie - Carbon-Blanc,Mont de Terre
STT079858,Plus lentement,NOT_TRIP,FRENCH,,,
STT090765,Sorry,NOT_TRIP,ENGLISH,,,
STT083555,Ou manger dans la gare,NOT_TRIP,FRENCH,,,
STT050031,Je veux passer par Rives pour aller de La Couronne a Le Bugue,TRIP,FRENCH,La Couronne,Le Bugue,Rives
STT080030,j'adore voyager,NOT_TRIP,FRENCH,,,
STT064468,Salida La Grave d'Ambarès llegada Artix,TRIP,SPANISH,La Grave d'Ambarès,Artix,
STT099408,lorem ipsum,UNKNOWN,UNKNOWN,,,
STT062350,From Arbois to Prades - Molitg-les-Bains via Cavignac,TRIP,ENGLISH,Arbois,Prades - Molitg-les-Bains,Cavignac
STT037083,Alors euh Rolleville a Luttenbach-près-Munster,TRIP,FRENCH,Rolleville,Luttenbach-près-Munster,
STT089616,TER,NOT_TRIP,FRENCH,,,
STT039774,"un billet de voutré---,",TRIP,FRENCH,Voutré,Pleudihen-sur-Rance,
STT080947,Tu es un robot,NOT_TRIP,FRENCH,,,
STT020819,Il y a des trains de Langeais a Beillant,TRIP,FRENCH,Langeais,Beillant,
STT094216,Danke,NOT_TRIP,GERMAN,,,
STT014479,Ah la bernerie-en-retz vers nice pont michel,TRIP,FRENCH,La Bernerie-en-Retz,Nice Pont Michel,
STT037008,Dans la mesure du possible Aubazines - Saint-Hilaire Gan,TRIP,FRENCH,Aubazines - Saint-Hilaire,Gan,
STT011339,Entretien a Morteau depuis Bas - Monistrol-sur-Loire,TRIP,FRENCH,Bas - Monistrol-sur-Loire,Morteau,
STT018384,Aller a Pougny - Chancy pour les vacances de Mont-de-Marsan,TRIP,FRENCH,Mont-de-Marsan,Pougny - Chancy,
STT070394,je voUs en PRiE,NOT_TRIP,FRENCH,,,
STT099737,N'oubliez pas de vous abonner,UNKNOWN,UNKNOWN,,,
STT042984,Genre je pars de Rouffach pour aller a Saint-Aulaire,TRIP,FRENCH,Rouffach,Saint-Aulaire,
STT021819,Hmm voyons L'Arbresle a Juvisy-sur-Orge,TRIP,FRENCH,L'Arbresle,Juvisy-sur-Orge,
STT045490,Quel TGV de Clermont-Ferrand a Andrésy,TRIP,FRENCH,Clermont-Ferrand,Andrésy,
STT022508,Pour le boulot de Tours a Azay-le-Rideau,TRIP,FRENCH,Tours,Azay-le-Rideau,
STT075916,c'est-ce que tu tu vois peux bah faire,NOT_TRIP,FRENCH,,,
STT081938,Au revoir [coupure],NOT_TRIP,FRENCH,,,
STT022606,Je voudrais reserver de Mesvres a Wattignies - Templemars,TRIP,FRENCH,Mesvres,Wattignies - Templemars,
STT066970,Gibt es einen Zug von Estrées-Saint-Denis nach Luxeuil-les-Bains,TRIP,GERMAN,Estrées-Saint-Denis,Luxeuil-les-Bains,
STT024595,Je pars de Port-Sainte-Marie et je vais a Saint-Pol-sur-Ternoise Abonnez-vous a notre chaine.,TRIP,FRENCH,Port-Sainte-Marie,Saint-Pol-sur-Ternoise,
STT074805,Gare,NOT_TRIP,FRENCH,,,
STT090806,I don't understand,NOT_TRIP,ENGLISH,,,
STT009298,S'il vous plait un trajet de Saint-Senoux - Pléchâtel a Preignac,TRIP,FRENCH,Saint-Senoux - Pléchâtel,Preignac,
STT075534,A bientot,NOT_TRIP,FRENCH,,,
STT071758,Ou est la sortie,NOT_TRIP,FRENCH,,,
STT087763,Tu es un robot,NOT_TRIP,FRENCH,,,
STT084296,Le train c'est mieux que l'avion,NOT_TRIP,FRENCH,,,
STT090621,Thanks,NOT_TRIP,ENGLISH,,,
STT052300,De Paris Gare ben du Nord a quoi Ambazac via L'Aiguille,TRIP,FRENCH,Paris Gare du Nord,Ambazac,L'Aiguille
STT031808,Je voudrais aller a Anthéor Cap Roux,TRIP,FRENCH,,Anthéor Cap Roux,
STT019211,Direction Gennevilliers,TRIP,FRENCH,,Gennevilliers,
STT011039,Mennessis s'il vous plait,TRIP,FRENCH,,Mennessis,
STT042196,J'aimerais aller... de Paris Gare du Nord a Longueville,TRIP,FRENCH,Paris Gare du Nord,Longueville,
STT083962,Mon train est supprime,NOT_TRIP,FRENCH,,,
STT052211,Laboissièrai - Le Déluge puis Ferrières - Fontantay puis Vincey,TRIP,FRENCH,Laboissière - Le Déluge,Vincey,Ferrières - Fontenay
STT064475,Hay trenes de Herchies a Fontaines - Mercurey,TRIP,SPANISH,Herchies,Fontaines - Mercurey,
STT002895,"Je file de Les Yvris Noisy-le-Grand, a Vernaison",TRIP,FRENCH,Les Yvris Noisy-le-Grand,Vernaison,
STT089008,Je vous en prie,NOT_TRIP,FRENCH,,,
STT008432,C'est direct de Saint-Paterne-Racan a Dourdan,TRIP,FRENCH,Saint-Paterne-Racan,Dourdan,
STT043126,1 billet de Saint-Macaire a Thuès Carença,TRIP,FRENCH,Saint-Macaire,Thuès Carença,
STT005056,Dis Rixheim La Levade,TRIP,FRENCH,Rixheim,La Levade,
STT053297,Bonjour je voudrais aller de Monéteau - Gurgy a Dorlisheim en passant par Langon,TRIP,FRENCH,Monéteau - Gurgy,Dorlisheim,Langon
STT091704,Hi,NOT_TRIP,ENGLISH,,,
STT005977,Un un traaint dai Santeuil - Le Pershay a Boulogne Tintelleries,TRIP,FRENCH,Santeuil - Le Perchay,Boulogne Tintelleries,
STT089419,Le voyage c'est la vie,NOT_TRIP,FRENCH,,,
STT017950,Il y a des trains de Crêches-sur-Saône a Le Buisson-de-Cadouin,TRIP,FRENCH,Crêches-sur-Saône,Le Buisson-de-Cadouin,
STT033129,Je pars a Latour-de-Carol - Enveitg,TRIP,FRENCH,,Latour-de-Carol - Enveitg,
STT012961,Pour moi c'est Meulan - Hardricourt a Corcy,TRIP,FRENCH,Meulan - Hardricourt,Corcy,
STT047735,Lorraine TGV Vierzon via Plounérin,TRIP,FRENCH,Lorraine TGV,Vierzon,Plounérin
STT097511,[???],UNKNOWN,UNKNOWN,,,
STT025051,Je vais à Saint-Laurent-de-la-Prée - Fouras depuis Dives-sur-Mer Port Guillaume,TRIP,FRENCH,Dives-sur-Mer Port Guillaume,Saint-Laurent-de-la-Prée - Fouras,
STT050332,Faut que j'aille de Montauban-de-Bretagne a Bretigny - Norges via Donzère,TRIP,FRENCH,Montauban-de-Bretagne,Bretigny - Norges,Donzère
STT002737,Je me rends a Chaponost depuis Nice Riquier,TRIP,FRENCH,Nice Riquier,Chaponost,
STT054271,"Demain ouais de Vichy a, hum Bar-sur-Aube enfin via Trois Chênes",TRIP,FRENCH,Vichy,Bar-sur-Aube,Trois Chênes
STT005533,Genre je pars de Vinay pour aller à Gundershoffen,TRIP,FRENCH,Vinay,Gundershoffen,
STT049197,Je veux passer par Bourg-Bruche pour aller de Wilwisheim a Paris Gare de Lyon,TRIP,FRENCH,Wilwisheim,Paris Gare de Lyon,Bourg-Bruche
STT084132,Il neige a Grenoble,NOT_TRIP,FRENCH,,,
STT056713,I want to go from Gennevilliers to Orléans,TRIP,ENGLISH,Gennevilliers,Orléans,
STT060640,Take me from La Meyze to Vif,TRIP,ENGLISH,La Meyze,Vif,
STT001250,Un un train de La Baule-Escoublac a Saint-Lô,TRIP,FRENCH,La Baule-Escoublac,Saint-Lô,
STT030133,Voila voila de Hayange a Courcay - Tauxigny,TRIP,FRENCH,Hayange,Courcay - Tauxigny,
STT069799,Un ticket from Véretz - Montlouis to Auray,TRIP,UNKNOWN,Véretz - Montlouis,Auray,
STT033914,Mariage a Pérols je pars de Sévérac,TRIP,FRENCH,Sévérac,Pérols,
STT051656,Comment aller de Schweighouse-sur-Moder a Thésée en passant par Montluçon,TRIP,FRENCH,Schweighouse-sur-Moder,Thésée,Montluçon
STT020056,Vacances de Montfort-le-Gesnois a Tourville-la-Rivière,TRIP,FRENCH,Montfort-le-Gesnois,Tourville-la-Rivière,
STT084662,Il neige a Granoble,NOT_TRIP,FRENCH,,,
STT021104,Partir de Tarbes vers Saint-Étienne Carnot,TRIP,FRENCH,Tarbes,Saint-Étienne Carnot,
STT047156,Vite a Solliès-Pont depuis Aéroport Charles de Gaulle 1,TRIP,FRENCH,Aéroport Charles de Gaulle 1,Solliès-Pont,
STT046659,Direction Bougival au depart de Invalides,TRIP,FRENCH,Invalides,Bougival,
STT071909,Les billets sont chers,NOT_TRIP,FRENCH,,,
STT068071,Viaggio da Paris Austerlitz a Bar-le-Duc,TRIP,ITALIAN,Paris Austerlitz,Bar-le-Duc,
STT053943,Comment aller de Gunsbach - Griesbach a Port-Sainte-Marie en passant hmm par Garges - Sarcelles,TRIP,FRENCH,Gunsbach - Griesbach,Port-Sainte-Marie,Garges - Sarcelles
STT049180,Bonjour je voudrais aller de Biache-Saint-Vaast a *bruit* Aurillac en passant par La Barre Ormesson,TRIP,FRENCH,Biache-Saint-Vaast,Aurillac,La Barre Ormesson
STT008883,Quand part le prochain train de Verneuil-l'Étang a Ferrières - Fontenay,TRIP,FRENCH,Verneuil-l'Étang,Ferrières - Fontenay,
STT010291,Je file de Podensac a Bourgneuf-en-Retz,TRIP,FRENCH,Podensac,Bourgneuf-en-Retz,
STT030356,Un p'tit train de Beauvais a Châlons-en-Champagne,TRIP,FRENCH,Beauvais,Châlons-en-Champagne,
STT064211,Como llego de Houdemont a Mareil-sur-Mauldre,TRIP,SPANISH,Houdemont,Mareil-sur-Mauldre,
STT007163,Train de Cambrai a Mormant,TRIP,FRENCH,Cambrai,Mormant,
STT054914,Aller de Nonancourt a Avrechy avec un arret a Ondres,TRIP,FRENCH,Nonancourt,Avrechy,Ondres
STT073522,C'est quoi ce service,NOT_TRIP,FRENCH,,,
STT028781,C'aitsst possible Saaint-Pierre-le-Moûtier Le Bousquet-d'Orb.,TRIP,FRENCH,Saint-Pierre-le-Moûtier,Le Bousquet-d'Orb,
STT030535,Je enfin voudrais aller a ben Saint-Raphaël Valescure,TRIP,FRENCH,,Saint-Raphaël Valescure,
STT045317,Je pars a gravigny balizy,TRIP,FRENCH,,Gravigny Balizy,
STT078902,C'est trop cher,NOT_TRIP,FRENCH,,,
STT011139,Je trace de Bibliothèque François Mitterrand a Saint-Geniès-de-Malgoirès,TRIP,FRENCH,Bibliothèque François Mitterrand,Saint-Geniès-de-Malgoirès,
STT083794,J'ai mange a Tours hier,NOT_TRIP,FRENCH,,,
STT097894,---,UNKNOWN,UNKNOWN,,,
STT074459,Mon chat s'appelle Brest,NOT_TRIP,FRENCH,,,
STT026768,Donc donc Turckheim vers Les Bardys,TRIP,FRENCH,Turckheim,Les Bardys,
STT030056,1 un train de Chamousset a Oloron-Sainte-Marie,TRIP,FRENCH,Chamousset,Oloron-Sainte-Marie,
STT082844,Gare,NOT_TRIP,FRENCH,,,
STT066929,Ein Ticket von Vergèze - Codognan nach Saint-Gratien,TRIP,GERMAN,Vergèze - Codognan,Saint-Gratien,
STT086365,Tu es un robot,NOT_TRIP,FRENCH,,,
STT063795,Por favor de Neuves-Maisons a Romorantin-Lanthenay,TRIP,SPANISH,Neuves-Maisons,Romorantin-Lanthenay,
STT015475,La je voudrais partir de Ceyzériat pour Chaponval,TRIP,FRENCH,Ceyzériat,Chaponval,
STT041653,"Comment y aller... de Aigues-Mortes a Montfort-l'Amaury, - Méré",TRIP,FRENCH,Aigues-Mortes,Montfort-l'Amaury - Méré,
STT018778,Bonjour je voudrais aller de bon La voila Tricherie a donc Rœux,TRIP,FRENCH,La Tricherie,Rœux,
STT038628,Faut y aller de Caudéran Mérignac a Morlaix,TRIP,FRENCH,Caudéran Mérignac,Morlaix,
STT000390,Du coup Perpignan vers Faubourg d'Orléans,TRIP,FRENCH,Perpignan,Faubourg d'Orléans,
STT041862,Vite un train alors de donc Régny a Dol-de-Bretagne,TRIP,FRENCH,Régny,Dol-de-Bretagne,
STT098846,ab,UNKNOWN,UNKNOWN,,,
STT079728,Les trains sont souvent en retard,NOT_TRIP,FRENCH,,,
STT059582,I need to travel from Mohon to Cahors,TRIP,ENGLISH,Mohon,Cahors,
STT051778,De Saint-Julien-du-Sault a Chenevières via Les...,TRIP,FRENCH,Saint-Julien-du-Sault,Chenevières,Les Bardys
