id,text,label,departure,destination
52301,billet Bornel - Belle-Eglise depuis Ouges,VALID,Ouges,Bornel - Belle-Église
79893,un trajet en direction de Labège Village de Lieusaint - Moissy,VALID,Lieusaint - Moissy,Labège Village
12340,une place pour Les Ardoines du côté de Château-Renault,VALID,Château-Renault,Les Ardoines
29059,la ville de staded e france saint-denis est belle,INVALID,,
7543,train boulouris sur mer villeneuve-sur-allier,VALID,Boulouris sur Mer,Villeneuve-sur-Allier
63196,"je dois aller à selles-saint-denis pour une réunion, je pars de entraigues-sur-la-sorgue",VALID,Entraigues-sur-la-Sorgue,Selles-Saint-Denis
32405,"Je dois aller a Voyenne pour une reunion, je pars de Neuilly-St-Front",VALID,Neuilly-St-Front,Voyenne
62370,billet Mâlain depuis Mont-de-Marsan,VALID,Mont-de-Marsan,Mâlain
74321,billet nancy depuis saint-amand-les-eaux,VALID,Saint-Amand-les-Eaux,Nancy
31982,raconte moi une blague,INVALID,,
52033,existe-t-il un tgv à destination de cuers - pierrefeu ?,VALID,,Cuers - Pierrefeu
28806,"je dois aller à santes pour une réunion, je pars de anor",VALID,Anor,Santes
94363,Est-ce qu'il y a un aller-simple au L'Arbresle ?,VALID,,L'Arbresle
19869,je voudrais un trajet depuis moyeuvre-grande jusqu'à amilly ouerray,VALID,Moyeuvre-Grande,Amilly Ouerray
64583,"je dois aller a villiers-sur-marne - le plessis-trevise pour une reunion, je pars de pont de bois",VALID,Pont de Bois,Villiers-sur-Marne - Le Plessis-Trévise
72288,réserve moi une place pour villeneuve-la-guyard en provenance de limeray,VALID,Limeray,Villeneuve-la-Guyard
87022,Il me faut un TER venant de Rougemont Chanteloup à Cercottes,VALID,Rougemont Chanteloup,Cercottes
71134,billet viarmes depuis trilport,VALID,Trilport,Viarmes
58274,"Bonjour Emmanuel, comment ça va ?",INVALID,,
17446,Massy TGV - Yutz,VALID,Massy TGV,Yutz
96936,J'aimerais une place en partant ed Stade de France Saint-Denis a Motteville,VALID,Stade de France Saint-Denis,Motteville
26663,est-ce qu'il y a un voyage evrs chanteloup-les-vignes ?,VALID,,Chanteloup-les-Vignes
71221,est-ce qu'il y a un tgv à destination de aix-en-provence ?,VALID,,Aix-en-Provence
44044,Reserve moi une place pour Beaulieu-sur-Mer en provenance de Saint-Remy-en-l'Eau,VALID,Saint-Remy-en-l'Eau,Beaulieu-sur-Mer
92254,Est-ce qu'il y a un train a destination de Bidarray Pont Noblia ?,VALID,,Bidarray Pont Noblia
25084,"Bonjour William, comment ça va ?",INVALID,,
14206,un ter au saint-germain-les-belles venant de l'abbaye,VALID,L'Abbaye,Saint-Germain-les-Belles
2897,raconte moi une blague,INVALID,,
60990,Quels sont les un aller-simple vers La Chapelle-sur-Loire ?,VALID,,La Chapelle-sur-Loire
6551,il habite à villedieu-les-poêles,INVALID,,
47831,Y a-t-il un voyage jusqu'à Gallieni Cancéropôle ?,VALID,,Gallieni Cancéropôle
63763,une liaison au sin-le-noble en partant de redon,VALID,Redon,Sin-le-Noble
57696,Royan - La Borne Blanche,VALID,Royan,La Borne Blanche
36066,un TGV en direction de Les Abrets - Fitilieu partant de Boulogne Tintelleries,VALID,Boulogne Tintelleries,Les Abrets - Fitilieu
12634,Est-ce qu'il y a un train à Reichshoffen ?,VALID,,Reichshoffen
75184,Il habite à Morières-lès-Avignon,INVALID,,
94440,train Modane Valdhaon,VALID,Modane,Valdahon
25979,train dieupentale les martres-de-veyre,VALID,Dieupentale,Les Martres-de-Veyre
38355,billet vinay depuis vertaizon,VALID,Vertaizon,Vinay
96816,billet Sérézin-du-Rhône depuis Les Trillers,VALID,Les Trillers,Sérézin-du-Rhône
69101,Réserve moi une place pour Miraumont en provenance de Oderen,VALID,Oderen,Miraumont
76174,Remiremont - Le Pont-de-Beauvoisin,VALID,Remiremont,Le Pont-de-Beauvoisin
16925,quel temps fait-il à saint-jean-de-verges ?,INVALID,,
32644,affiche un trajet entre mutzig et sète,VALID,Mutzig,Sète
89566,réserve moi une place pour lestelle en provenance de fécamp,VALID,Fécamp,Lestelle
50553,"je dois aller à huriel pour une réunion, je pars de les salelles",VALID,Les Salelles,Huriel
14619,Pourriez-vous me trouver un trajet du côté de Sainte-Foy-la-Grande en direction de Vauzelles,VALID,Sainte-Foy-la-Grande,Vauzelles
27908,train voreppe montlouis-sur-loire,VALID,Voreppe,Montlouis-sur-Loire
24169,j'aimerais un aller-simple au depart de pontarlier a limeyrat,VALID,Pontarlier,Limeyrat
90434,Y a-t-il uen liaison au Dercy-Froidmont ?,VALID,,Dercy-Froidmont
6264,je voudrais une liaison au départ de le meux - la croix-saint-ouen au loison-sous-lens,VALID,Le Meux - La Croix-Saint-Ouen,Loison-sous-Lens
70796,"Je dois aller à Maillé pour une réunion,j e pars de Ytrac",VALID,Ytrac,Maillé
52058,Reserve moi une place pour Les Abrets - Fitilieu en provenance de Auch,VALID,Auch,Les Abrets - Fitilieu
96824,Je cherche mon ami Françoise,INVALID,,
7107,Donne-moi un TGV entre Raedersheim et Rieux - Angicourt,VALID,Raedersheim,Rieux - Angicourt
83670,Quels sont les un TER en direction de Vrigne-Meuse ?,VALID,,Vrigne-Meuse
3851,Réserve moi une place pour Donjeux en provenance de Rosult,VALID,Rosult,Donjeux
22788,billet quimper depuis sucé-sur-erdre,VALID,Sucé-sur-Erdre,Quimper
18196,Je m'appelle Le Bugue,INVALID,,
66858,billet Chamonix-Mont-Blanc depuis Saint-Patrice,VALID,Saint-Patrice,Chamonix-Mont-Blanc
98755,valleroy - moineville - hangest-sur-somme,VALID,Valleroy - Moineville,Hangest-sur-Somme
5096,existe-t-il un tgv a destination de joue-les-tours ?,VALID,,Joué-lès-Tours
2418,Quels sont les un voyage en direction de Magnac - Vicq ?,VALID,,Magnac - Vicq
44254,je veux un ter depuis fouday à givors,VALID,Fouday,Givors
85238,"bonjour stéphane, comment ça va ?",INVALID,,
19678,go pour une place entre nogent-le-rotrou et trith-saint-léger,VALID,Nogent-le-Rotrou,Trith-Saint-Léger
85049,J'aimerais un allers-imple venant de Gretz-Armainvilliers vers Le Quesnoy,VALID,Gretz-Armainvilliers,Le Quesnoy
96923,billet Mantes Station depuis Montmélian,VALID,Montmélian,Mantes Station
7275,je voudrais une pizza,INVALID,,
6100,Raconet moi une blague,INVALID,,
13640,un tgv à lamure-sur-azergues au départ de vaudagne,VALID,Vaudagne,Lamure-sur-Azergues
71895,je souhaite un billet en partant de anzeling a destination de hazebrouck,VALID,Anzeling,Hazebrouck
9691,Réserve moi une place pour Réaumont - Saint-Cassien en provenacne de Loison-sous-Lens,VALID,Loison-sous-Lens,Réaumont - Saint-Cassien
20893,Cherche un train entre Saint-Maixent-L'École et Garchizy,VALID,Saint-Maixent-L'École,Garchizy
91001,Sors-moi une liaison entre Neuille-Pont-Pierre et Golfech,VALID,Neuillé-Pont-Pierre,Golfech
82825,Y a-t-il un trajet jusqu'à Ludon-Médoc ?,VALID,,Ludon-Médoc
83344,train servas - lent gimont cahuzac,VALID,Servas - Lent,Gimont Cahuzac
45159,billet arc-et-senans depuis graffenstaden,VALID,Graffenstaden,Arc-et-Senans
58492,Est-ce qu'il y a une liaison a destination de Vitry-en-Artois ?,VALID,,Vitry-en-Artois
75612,"je dois aller a juan les pins pour une reunion, je pars de bailleau-le-pin",VALID,Bailleau-le-Pin,Juan les Pins
92878,Réserve moi une place pour Durtol - Nohanent en provenance de Saint-Aunès,VALID,Saint-Aunès,Durtol - Nohanent
48676,billet Sucé-sur-Erdre depuis Lavaveix-les-Mines,VALID,Lavaveix-les-Mines,Sucé-sur-Erdre
10591,Je cherche mon ami Noémi,INVALID,,
88752,billet Couëron depuis Morlaix,VALID,Morlaix,Couëron
1764,quels sont les un trajet à destination de étigny - véron ?,VALID,,Étigny - Véron
94108,a quelle heure part un trajet a saumur ?,VALID,,Saumur
68703,"je dois aller à saint-cyr-l'école pour une réunion, je pars de allassac",VALID,Allassac,Saint-Cyr-l'École
64534,Recherche une place depuis Kuntzig à destination de L'Isthme,VALID,Kuntzig,L'Isthme
98083,réserve moi une place pour laneuveville-devant-nancy en provenance de monthermé,VALID,Monthermé,Laneuveville-devant-Nancy
34985,billet Champtocé-sur-Loire depuis Port-Saint-Père - Saint-Mars,VALID,Port-Saint-Père - Saint-Mars,Champtocé-sur-Loire
6466,billet juan les pins depuis bonneval,VALID,Bonneval,Juan les Pins
53216,train Puget-Ville Villereversure,VALID,Puget-Ville,Villereversure
13461,"Je dois aller à Chaville Rive Gauche pour une réunion, je pars de L'Hermitage - Mordelles",VALID,L'Hermitage - Mordelles,Chaville Rive Gauche
13860,réserve moi une place pour barr en provenance de feuquières - broquiers,VALID,Feuquières - Broquiers,Barr
38713,"Je dois aller à Damiatte - Saint-Paul pour une réunion, je pars de Brunoy",VALID,Brunoy,Damiatte - Saint-Paul
48726,"oBnjour Luc, comment ça va ?",INVALID,,
69145,train Pouilly-sur-Loire Bornel - Belle-Eglise,VALID,Pouilly-sur-Loire,Bornel - Belle-Église
18992,a quelle heure part un billet vers aubin-saint-vaast ?,VALID,,Aubin-Saint-Vaast
40281,train saint-chamond val-de-vesle,VALID,Saint-Chamond,Val-de-Vesle
55122,un train pour Lille Flandres du côté de Étampes,VALID,Étampes,Lille Flandres
43136,c'est quoi le sens de la vie ?,INVALID,,
11779,une liaison jusqu'à L'Aiguille de Aiguebelette-le-Lac,VALID,Aiguebelette-le-Lac,L'Aiguille
71177,simandre-sur-suran - selles-sur-cher,VALID,Simandre-sur-Suran,Selles-sur-Cher
23280,un traje tjusqu'à auxerre saint-gervais de villeherviers,VALID,Villeherviers,Auxerre Saint-Gervais
24724,Il me afut un TER du côté de Romorantin-Lanthenay en direction de Onzain - Chaumont-sur-Loire,VALID,Romorantin-Lanthenay,Onzain - Chaumont-sur-Loire
9427,"Je dois aller à Docelles-Cheniménil pour une réunion, je pars de Meudon",VALID,Meudon,Docelles-Cheniménil
20689,je voudrais une pizza,INVALID,,
69826,"Je dois aller à Breteuil pour une réunion, je pars de Igney",VALID,Igney,Breteuil
91451,affiche un billet entre bagneaux-sur-loing et saint-hilaire - saint-nazaire,VALID,Bagneaux-sur-Loing,Saint-Hilaire - Saint-Nazaire
49478,Réserve moi une place pour Reims en provenance de Marmagne sous Creusot,VALID,Marmagne sous Creusot,Reims
17024,"Je dois aller à Bourgoin-Jallieu pour une réunion, je pars de Portets",VALID,Portets,Bourgoin-Jallieu
73364,"Bojnour Louise, comment ça va ?",INVALID,,
57508,uQel temps fait-il à Esquelbecq ?,INVALID,,
48329,billet Arleux depuis La Crau,VALID,La Crau,Arleux
97058,Est-ce qu'il y a un trajet au Turckheim ?,VALID,,Turckheim
23512,réserve moi une place pour bourgoin-jallieu en provenance de siorac-en-périgord,VALID,Siorac-en-Périgord,Bourgoin-Jallieu
4037,champ de courses d'enghien - bogny-sur-meuse,VALID,Champ de Courses d'Enghien,Bogny-sur-Meuse
3362,"Je dois aller a Marcelcave pour une reunion, je pars de Trois Chenes",VALID,Trois Chênes,Marcelcave
5065,existe-t-il un train a mont-dauphin - guillestre ?,VALID,,Mont-Dauphin - Guillestre
71153,Trouve-moi une liaison entre Longueau et Saint-Armel,VALID,Longueau,Saint-Armel
44756,Réserve moi une place pour Èze en provenance de Calais - Fréthun,VALID,Calais - Fréthun,Èze
77573,a quelle heure part un aller-simple pour vitré ?,VALID,,Vitré
17823,billet saléchan-siradan depuis dinan,VALID,Dinan,Saléchan-Siradan
65497,poliénas - dommartin - lissieu,VALID,Poliénas,Dommartin - Lissieu
8016,"Je dois aller à Pont de Dore pour une réunion, je pars de La Forest-Landerneau",VALID,La Forest-Landerneau,Pont de Dore
46104,"je dois aller a blanzy pour une reunion, je pars de saint-pierre-le-moutier",VALID,Saint-Pierre-le-Moûtier,Blanzy
60934,quels sont les un ter vers grande-synthe ?,VALID,,Grande-Synthe
45087,reserve moi une place pour angers saint-laud en provenance de pau,VALID,Pau,Angers Saint-Laud
20633,train haguenau sains-du-nord,VALID,Haguenau,Sains-du-Nord
60291,la ville de taverny est belle,INVALID,,
72409,billet Villers-sur-Mer depuis Buno - Gironville,VALID,Buno - Gironville,Villers-sur-Mer
86778,réserve moi une place pour thuès carença en provenance de épierre - saint-léger,VALID,Épierre - Saint-Léger,Thuès Carença
97130,"Je dois aller à Salon-de-Provence pour une réunion, je pars de Montmédy",VALID,Montmédy,Salon-de-Provence
28262,La ville de Biache-Saint-Vaast est belle,INVALID,,
51828,"BonjourM anon, comment ça va ?",INVALID,,
72717,"Je dois aller à Veynes Dévoluy pour une réunion, je pars de Frasne",VALID,Frasne,Veynes Dévoluy
1733,donne-moi une liaison entre ébersviller et les deux jumeaux,VALID,Ébersviller,Les Deux Jumeaux
44376,"je dois aller a chamonix aiguille du midi pour une reunion, je pars de le thor",VALID,Le Thor,Chamonix Aiguille du Midi
50107,Y a-t-il un train jusqu'à Goussainville ?,VALID,,Goussainville
89585,Recherche un aller-simple en partant de Mauzé-sur-le-Mignon jusqu'à Ker Lann,VALID,Mauzé-sur-le-Mignon,Ker Lann
21720,billet Coulommiers depuis Anse Halte,VALID,Anse Halte,Coulommiers
73995,Donne-moi un aller entre Couiza-Montazels et Les Pavillons-sous-Bois,VALID,Couiza-Montazels,Les Pavillons-sous-Bois
32897,quel temps fait-il à le plessis chenet ?,INVALID,,
34391,billet ailly-sur-somme depuis valençay,VALID,Valençay,Ailly-sur-Somme
78754,Je cherceh une place en partant de Saint-Sulpice - Auteuil a Bayonne,VALID,Saint-Sulpice - Auteuil,Bayonne
44164,raconte moi nue blague,INVALID,,
28234,Je voudrais une pizza,INVALID,,
94088,est-ce qu'il y a un ter pour sain-taubin-sur-scie ?,VALID,,Saint-Aubin-sur-Scie
76616,chocques - krimmeri meinau,VALID,Chocques,Krimmeri Meinau
3203,recherche un aller au départ de baroncourt vers rountzenheim,VALID,Baroncourt,Rountzenheim
98876,Meursault - Busigny,VALID,Meursault,Busigny
80557,Y a-t-il un billet a destination de Belle-Isle - Begard ?,VALID,,Belle-Isle - Bégard
49286,Y a-t-il une place pour Caudrot ?,VALID,,Caudrot
73243,billet Voujeaucourt depuis Toulouse Matabiau,VALID,Toulouse Matabiau,Voujeaucourt
65623,un voyage jusqu'à la brillanne - oraison partant de thomery,VALID,Thomery,La Brillanne - Oraison
12988,La ville de Caen est belle,INVALID,,
53797,train ondrse deluz,VALID,Ondres,Deluz
18113,Réserve moi une place pour Saint-Just-en-Chaussée en proveannce de Saint-Blaise-la-Roche Poutay,VALID,Saint-Blaise-la-Roche Poutay,Saint-Just-en-Chaussée
30184,train bueil saint-cesaire,VALID,Bueil,Saint-Césaire
29246,billet Redon depuis Mayet,VALID,Mayet,Redon
31699,moult - argences - faremoutiers - pommeuse,VALID,Moult - Argences,Faremoutiers - Pommeuse
23502,J'aimerais un trajet venant de La Rivière de Mansac en direction de Merxheim,VALID,La Rivière de Mansac,Merxheim
69124,Mareil-Marly - Jeumont,VALID,Mareil-Marly,Jeumont
98427,billet La Ferté-Imbault depuis Martigny-les-Bains,VALID,Martigny-les-Bains,La Ferté-Imbault
60087,y a-t-il un train vers saint-dizier ?,VALID,,Saint-Dizier
25527,"Bonjour Antoine, comment ça va ?",INVALID,,
7829,Reserve moi une place pour Woippy en provenance de Tonnerre,VALID,Tonnerre,Woippy
80742,la ville de quesnoy-le-montant est belle,INVALID,,
33794,Existe-t-il un trajet jusqu'à Vert Galant ?,VALID,,Vert Galant
99124,Réserve moi une place pour Ferrières - Fontenay en provenance de Nexon,VALID,Nexon,Ferrières - Fontenay
22481,Je cherche un aller en partant de Ménil Flin jusqu'à Trémolat,VALID,Ménil Flin,Trémolat
68821,est-ce qu'il y a un aller àp lestan ?,VALID,,Plestan
21637,réserve moi une place pour les noues en provenance de fons - saint-mamert,VALID,Fons - Saint-Mamert,Les Noues
79951,train Saint-Leu-la-Foret Etival-Clairefontaine,VALID,Saint-Leu-la-Forêt,Étival-Clairefontaine
35905,billet Saint-Martin du Touch depuis Le Perray-en-Yvelines,VALID,Le Perray-en-Yvelines,Saint-Martin du Touch
89748,Réserve moi une place pour Les Perrières en provenance de Distroff,VALID,Distroff,Les Perrières
95676,train ingwiller ebblingehm,VALID,Ingwiller,Ebblinghem
50212,une place jusqu'a Maromme partant de Rouen Rive Droite,VALID,Rouen Rive Droite,Maromme
10889,Je voudrais une liaison en partant de Précy-sur-Oise jusqu'à Damblain,VALID,Précy-sur-Oise,Damblain
9446,train négrondes éragny - neuville,VALID,Négrondes,Éragny - Neuville
17058,Réserve moi une place pour La Réole en provenance de Saint-Pé-de-Bigorre,VALID,Saint-Pé-de-Bigorre,La Réole
57089,"je dois aller à montlaur pour une réunion, je pars de maisse",VALID,Maisse,Montlaur
62038,train Remy Poitiers,VALID,Remy,Poitiers
93110,billet vif depuis vaires - torcy,VALID,Vaires - Torcy,Vif
89600,Pourriez-vous me trouver un TGV depuis Issoudun à La Brillanne - Oraison,VALID,Issoudun,La Brillanne - Oraison
73169,train le rouget villefranche-de-rouergue,VALID,Le Rouget,Villefranche-de-Rouergue
49967,vichy - soultz-sous-forêts,VALID,Vichy,Soultz-sous-Forêts
86045,"Je dois aller à Libercourt pour une réunion, je pars de Aillevillers",VALID,Aillevillers,Libercourt
548,donne-moi un tgv entre gap et ormoy-villers,VALID,Gap,Ormoy-Villers
38813,billet peyrilhac - saint-jouvent depuis les eyzies-de-tayac-sireuil,VALID,Les Eyzies-de-Tayac-Sireuil,Peyrilhac - Saint-Jouvent
61134,Pernes - Camblain - Vittel,VALID,Pernes - Camblain,Vittel
38458,je cherche une place de boissise-le-roi à destination de la pauline hyères,VALID,Boissise-le-Roi,La Pauline Hyères
91283,morgny-la-pommeraye - saint-florentin - vergigny,VALID,Morgny-la-Pommeraye,Saint-Florentin - Vergigny
63665,"Je dois aller a Villeneuve-sur-Allier pour une reunion, je pars de Pont-de-Buis",VALID,Pont-de-Buis,Villeneuve-sur-Allier
94949,y a-t-il une liaison jusqu'à lieusaint - moissy ?,VALID,,Lieusaint - Moissy
47457,Go pour un TGV entre Montfavet et Poitiers,VALID,Montfavet,Poitiers
16281,la ville de lille flandre sest belle,INVALID,,
82604,y a-t-il un voyage à destination de breuillet - bruyères-le-châtel ?,VALID,,Breuillet - Bruyères-le-Châtel
6294,train Neuilly - Porte Maillot Givors,VALID,Neuilly - Porte Maillot,Givors
46004,"bonjour cécile, comment ça va ?",INVALID,,
67029,Je voudrais une pizza,INVALID,,
18604,billet paris gare du nord depuis lourches,VALID,Lourches,Paris Gare du Nord
74646,billet la bouteille depuis capvern,VALID,Capvern,La Bouteille
11887,Fourchambault - Bellignat,VALID,Fourchambault,Bellignat
66030,yerres - saint-georges-d'aurac,VALID,Yerres,Saint-Georges-d'Aurac
75402,Je voudrais une place venant de Raedersheim à Sarliève - Cournon,VALID,Raedersheim,Sarliève - Cournon
50952,Quels sont les un TER à destination de Homécourt ?,VALID,,Homécourt
3894,Je cherche mon ami Théophile,INVALID,,
44971,Il me faut un train au départ de Rouffach en direction de Le Péage-de-Roussillon,VALID,Rouffach,Le Péage-de-Roussillon
8622,"Bonjour Laetitia, comment ça va ?",INVALID,,
30405,Cherche une liaison entre Andrésy et Trélazé,VALID,Andrésy,Trélazé
1067,Donne-moi un trajet entre Toulon et Port-Vendres,VALID,Toulon,Port-Vendres
46327,"je dois aller à trélazé pour une réunion, je pars de épinay - villetaneuse t11",VALID,Épinay - Villetaneuse T11,Trélazé
18297,Reserve moi une place pour Morre en provenance de Royat - Chamalieres,VALID,Royat - Chamalières,Morre
55257,Quels sont les un billet en direction de Vendome ?,VALID,,Vendôme
61635,Raconte moi un eblague,INVALID,,
17713,train la guierche morre,VALID,La Guierche,Morre
50420,billet port-de-piles depuis dives-sur-mer port guillaume,VALID,Dives-sur-Mer Port Guillaume,Port-de-Piles
38675,Est-ce qu'il y a une liaison a Saint-Aulaire ?,VALID,,Saint-Aulaire
70792,un aller-simple à saint-béron - la bridoire du côté de longueau,VALID,Longueau,Saint-Béron - La Bridoire
67994,un train pour nointel - mours de les cabrils,VALID,Les Cabrils,Nointel - Mours
95994,un voyage au Saint-André-lez-Lille partant de Montsoult - Maffliers,VALID,Montsoult - Maffliers,Saint-André-lez-Lille
53608,train Bidos Barjac,VALID,Bidos,Barjac
98339,Je voudrais une pizza,INVALID,,
9467,billet Xeuilley depuis Aumale,VALID,Aumale,Xeuilley
47533,A quelle heure part un train en direction de Argentière ?,VALID,,Argentière
78382,C'est quoi le sens de la vie ?,INVALID,,
25493,train Font-Romeu-Odeillo-Via Villaines-sous-Bois,VALID,Font-Romeu-Odeillo-Via,Villaines-sous-Bois
76989,La ville de Fretin est belle,INVALID,,
61085,billet la charité-sur-loire depuis couzon-au-mont-d'or,VALID,Couzon-au-Mont-d'Or,La Charité-sur-Loire
96006,quel temps fait-il à quimper ?,INVALID,,
10319,"Je dois aller à Douai pour une réunion, je pars de Le Bouscat - Saint-Germaine",VALID,Le Bouscat - Saint-Germaine,Douai
43588,"je dois aller a revin pour une reunion, je pars de cuers - pierrefeu",VALID,Cuers - Pierrefeu,Revin
49862,Il ahbite à Rognac,INVALID,,
56278,"Je dois aller a Ussel pour une reunion, je pars de Septemes-les-Vallons",VALID,Septèmes-les-Vallons,Ussel
64168,train nogent-le-rotrou saint-micehl-sur-meurthe,VALID,Nogent-le-Rotrou,Saint-Michel-sur-Meurthe
67718,un tgv vers sauto du côté de roissy-cdgx 2,VALID,Roissy-CDGX 2,Sauto
49056,J'ai besoin de un train partant de Les Gresillons au Monnaie,VALID,Les Grésillons,Monnaie
27587,train Ste-Léocadie Saint-André-lez-Lille,VALID,Ste-Léocadie,Saint-André-lez-Lille
85354,Pourriez-vous me trouver un train de Saint-Vincent le Château jusqu'à Darsac,VALID,Saint-Vincent le Château,Darsac
83382,Saint-Amand-Longpre - Luc,VALID,Saint-Amand-Longpré,Luc
17482,un billet à destination de aigrefeuille le thou du côté de rothau,VALID,Rothau,Aigrefeuille le Thou
37906,Bolquère-Eyne - Fismes,VALID,Bolquère-Eyne,Fismes
32922,train mouroux savigny-sur-orge,VALID,Mouroux,Savigny-sur-Orge
87774,je souhaite un ter depuis saint-léger-sur-dheune à destination de saint-gratien,VALID,Saint-Léger-sur-Dheune,Saint-Gratien
6844,billet guérard - la celle-sur-morin depuis sierck-les-bains,VALID,Sierck-les-Bains,Guérard - La Celle-sur-Morin
32924,je voudrais une liaison venant de deluz à la bassée - violaines,VALID,Deluz,La Bassée - Violaines
57405,trouvem-oi un aller entre saint-pierre-le-moûtier et noyon,VALID,Saint-Pierre-le-Moûtier,Noyon
89080,pourriez-vous me trouver un tgv partant de chorges a destination de aubin-saint-vaast,VALID,Chorges,Aubin-Saint-Vaast
24781,go pour une place entre la borne blanche et traou nez,VALID,La Borne Blanche,Traou Nez
78004,bischheim - dachstein,VALID,Bischheim,Dachstein
88084,une liaison en direction de Muret au départ de Montmélian,VALID,Montmélian,Muret
97415,Mirecourt - Hatrize,VALID,Mirecourt,Hatrize
42410,un train à Vézelise depuis Varilhes,VALID,Varilhes,Vézelise
16421,est-ce qu'il y a un train au jouy-en-josas ?,VALID,,Jouy-en-Josas
52680,Je cherche mon ami Brigitte,INVALID,,
88379,train châtel - nomexy durtol - nohanent,VALID,Châtel - Nomexy,Durtol - Nohanent
31021,"je dois aller a verneuil-sur-avre pour une reunion, je pars de saulxures",VALID,Saulxures,Verneuil-sur-Avre
36867,Donne-moi un TGV entre Drusenheim et Rodez,VALID,Drusenheim,Rodez
94194,Réserve moi une place pour Chevilly en provenance de Ker Lann,VALID,Ker Lann,Chevilly
50668,quels sont les un trajet en direction de corcieux-vanémont ?,VALID,,Corcieux-Vanémont
34476,Cherche un aller-simple entre Daours et Haubourdin,VALID,Daours,Haubourdin
76841,billet orthez depuis neufchâtel-hardelot,VALID,Neufchâtel-Hardelot,Orthez
98392,quels sont les un train au molsheim ?,VALID,,Molsheim
97852,Pont de Bois - Vic-sur-Cère,VALID,Pont de Bois,Vic-sur-Cère
6813,je cherche mon ami denis,INVALID,,
36730,Recherche un TER au depart de Villefranche-de-Lauragais a destination de Orly Ville,VALID,Villefranche-de-Lauragais,Orly Ville
35467,quel temps fait-il a le croisic ?,INVALID,,
48778,go pour un voyage entre futuroscope et mullerhof,VALID,Futuroscope,Mullerhof
23152,billet aiguillon depuis osses - saint-martin-d'arrossa,VALID,Ossès - Saint-Martin-d'Arrossa,Aiguillon
61554,cherche un tgv entre marquette et guillerval,VALID,Marquette,Guillerval
35994,"je dois aller à chambourg-sur-indre pour une réunion, je pars de aubin-saint-vaast",VALID,Aubin-Saint-Vaast,Chambourg-sur-Indre
83196,train Saumur Pougues-les-Eaux,VALID,Saumur,Pougues-les-Eaux
22076,train feuquières - broquiers ria-sirach,VALID,Feuquières - Broquiers,Ria-Sirach
96554,"je dois aller à novillars pour une réunion, je pars de dreuil-lès-amiens",VALID,Dreuil-lès-Amiens,Novillars
71800,train Saône Vireux-Molhain,VALID,Saône,Vireux-Molhain
39984,"je dois aller a baraqueville carcenac peyrales pour une reunion, je pars de retiers",VALID,Retiers,Baraqueville Carcenac Peyralès
58801,Je voudrais une pizza,INVALID,,
56964,affiche un ter entre évreux normandie et neuillé-pont-pierre,VALID,Évreux Normandie,Neuillé-Pont-Pierre
19625,billet Sermaise depuis Cergy Saint-Christophe,VALID,Cergy Saint-Christophe,Sermaise
2773,train Objat L'Étang-la-Ville,VALID,Objat,L'Étang-la-Ville
60667,reserve moi une place pour isbergues en provenance de marsac-sur-l'isle,VALID,Marsac-sur-L'isle,Isbergues
4503,un aller-simple pour Thouare-sur-Loire depuis Tressin,VALID,Tressin,Thouaré-sur-Loire
16967,train aiguebelette-le-lac vauvert,VALID,Aiguebelette-le-Lac,Vauvert
22231,il habite à rumilly,INVALID,,
6141,je souhaite un trajet du cote de penne-d'agenais pour lunas,VALID,Penne-d'Agenais,Lunas
91164,réserve moi une place pour givet en provenance de chambourg-sur-indre,VALID,Chambourg-sur-Indre,Givet
64967,"je dois aller a acheres ville pour une reunion, je pars de herblay",VALID,Herblay,Achères Ville
53732,condé-sur-huisne - bersac-sur-rivalier,VALID,Condé-sur-Huisne,Bersac-sur-Rivalier
9848,cherche un train entre arvant et montluçon,VALID,Arvant,Montluçon
96177,existe-t-il un billet au anizy - pinon ?,VALID,,Anizy - Pinon
43543,réserve moi une place pour douai en provenance de andelot-en-montagne,VALID,Andelot-en-Montagne,Douai
60635,Je m'appelle Castelnaudary,INVALID,,
47236,Existe-t-il un trajet a Epouville ?,VALID,,Épouville
83462,"je dois aller à tonneins pour une réunion, je pars de ermont halte",VALID,Ermont Halte,Tonneins
26540,Je souhaite une place partant de Torpes - Boussieres jusqu'a Beauvoir-sur-Niort,VALID,Torpes - Boussières,Beauvoir-sur-Niort
95315,Avrechy - Goussainville,VALID,Avrechy,Goussainville
96468,est-ce qu'il y a un ter a montaigu ?,VALID,,Montaigu
98431,un aller vers Les Pélerins depuis Vidauban,VALID,Vidauban,Les Pélerins
47215,donne-moi un billet entre nezel - aulnay et issoudun,VALID,Nézel - Aulnay,Issoudun
8857,il habite a carnoet - locarn,INVALID,,
48902,train Goncelin Montastruc-la-Conseillere,VALID,Goncelin,Montastruc-la-Conseillère
35827,"bonjour remy, comment ca va ?",INVALID,,
26348,Il habite à Vierzon,INVALID,,
15817,réserve moi une place pour maisons-laffitte en provenance de monestier-de-clermont,VALID,Monestier-de-Clermont,Maisons-Laffitte
40750,a quelle heure part un billet au bertry ?,VALID,,Bertry
54425,je m'appelle biscohffsheim,INVALID,,
98827,quel temps fait-il à riom - châtel-guyon ?,INVALID,,
55773,Je cherche mon ami Étienne,INVALID,,
